time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
800.138011,-0.0695,0.0035,0.0620,0.093
800.149396,-0.0698,0.0157,0.0470,0.086
800.162617,-0.0770,0.0277,0.0350,0.089
800.167684,-0.0556,0.0130,0.0372,0.068
800.180014,-0.0558,0.0198,0.0321,0.067
800.187802,-0.0798,0.0194,0.0392,0.091
800.203524,-0.0847,0.0097,0.0247,0.089
800.207840,-0.0703,0.0146,0.0223,0.075
800.218700,-0.0990,0.0102,0.0509,0.112
800.228015,-0.0727,0.0034,0.0435,0.085
800.245322,-0.0609,0.0010,0.0577,0.084
800.249277,-0.0658,-0.0083,0.0526,0.085
800.258313,-0.0612,0.0016,0.0544,0.082
800.269219,-0.0712,0.0092,0.0392,0.082
800.282562,-0.0522,-0.0026,0.0172,0.055
800.288038,-0.0737,0.0044,0.0293,0.079
800.299615,-0.0714,0.0040,0.0173,0.074
800.307694,-0.0690,0.0014,0.0126,0.070
800.322354,-0.0640,0.0090,0.0320,0.072
800.329081,-0.0687,0.0213,0.0274,0.077
800.338011,-0.0639,0.0093,0.0418,0.077
800.347591,-0.0735,0.0260,0.0465,0.091
800.362870,-0.0854,0.0019,0.0418,0.095
800.367881,-0.0711,0.0305,0.0322,0.084
800.378780,-0.0710,0.0136,0.0276,0.077
800.388189,-0.0854,0.0256,0.0253,0.093
800.402391,-0.0877,0.0086,0.0326,0.094
800.407790,-0.0661,0.0062,0.0448,0.080
800.418989,-0.0804,0.0088,0.0591,0.100
800.429116,-0.0901,0.0091,0.0565,0.107
800.443904,-0.0853,0.0117,0.0420,0.096
800.449075,-0.0686,0.0213,0.0372,0.081
800.458584,-0.0568,-0.0101,0.0225,0.062
800.468330,-0.0520,0.0209,0.0226,0.060
800.482658,-0.0735,0.0257,-0.0109,0.079
800.488061,-0.0445,0.0136,0.0208,0.051
800.499080,-0.0540,0.0232,0.0329,0.067
800.507855,-0.0732,0.0063,0.0425,0.085
800.523343,-0.0948,-0.0267,0.0447,0.108
800.527503,-0.0829,0.0023,0.0565,0.100
800.538886,-0.0685,0.0055,0.0586,0.090
800.547495,-0.0805,0.0128,0.0537,0.098
800.563180,-0.0759,0.0203,0.0557,0.096
800.567602,-0.0689,0.0130,0.0409,0.081
800.578290,-0.0835,0.0080,0.0310,0.089
800.587576,-0.0835,0.0245,0.0166,0.089
800.602505,-0.0692,0.0005,0.0262,0.074
800.608219,-0.0692,0.0029,0.0213,0.072
800.617931,-0.0669,0.0100,0.0523,0.085
800.629494,-0.0598,0.0026,0.0402,0.072
800.644240,-0.0599,0.0096,0.0401,0.073
800.647636,-0.0766,0.0190,0.0569,0.097
800.660291,-0.0550,0.0189,0.0141,0.060
800.668111,-0.0597,0.0116,-0.0001,0.061
800.682156,-0.0525,-0.0100,-0.0026,0.054
800.687858,-0.0524,0.0119,0.0432,0.069
800.698617,-0.0835,0.0098,0.0623,0.105
800.707646,-0.0858,0.0294,0.0742,0.117
800.722721,-0.1315,0.0342,0.0787,0.157
800.727486,-0.0958,0.0220,0.0640,0.117
800.737861,-0.0817,0.0192,0.0444,0.095
800.748136,-0.0963,-0.0028,0.0296,0.101
800.762412,-0.0891,-0.0173,0.0105,0.091
800.767436,-0.1034,-0.0124,0.0083,0.104
800.779379,-0.1101,-0.0285,0.0234,0.116
800.787359,-0.0904,-0.0012,0.0243,0.094
800.802564,-0.0396,-0.0077,0.0490,0.063
800.809359,-0.0586,0.0047,0.0372,0.070
800.817942,-0.0274,0.0287,0.0421,0.058
800.827699,-0.0228,0.0285,0.0228,0.043
800.844193,-0.0371,0.0230,0.0254,0.051
800.847975,-0.0324,0.0416,0.0254,0.059
800.859657,-0.0540,0.0362,0.0254,0.070
800.867991,-0.0780,0.0356,0.0182,0.088
800.883092,-0.1043,0.0180,0.0258,0.109
800.887369,-0.0922,0.0223,0.0406,0.103
800.899851,-0.0850,0.0193,0.0672,0.110
800.907911,-0.0923,0.0115,0.0480,0.105
800.922313,-0.0659,0.0282,0.0480,0.086
800.928380,-0.0710,0.0055,0.0335,0.079
800.938550,-0.0614,0.0102,0.0192,0.065
800.948476,-0.0663,0.0167,0.0192,0.071
800.962905,-0.0518,-0.0215,0.0122,0.057
800.968212,-0.0634,-0.0020,-0.0040,0.064
800.978530,-0.0703,-0.0160,0.0085,0.073
800.988296,-0.0555,-0.0344,0.0259,0.070
801.003507,-0.0600,-0.0023,0.0453,0.075
801.009264,-0.0718,0.0152,0.0527,0.090
801.019418,-0.0790,0.0204,0.0502,0.096
801.029767,-0.0695,0.0374,0.0500,0.093
801.044351,-0.0410,0.0323,0.0735,0.090
801.047689,-0.0558,0.0127,0.0631,0.085
801.061276,-0.0635,0.0292,0.0334,0.077
801.068221,-0.0902,0.0144,0.0281,0.096
801.083109,-0.0998,0.0116,0.0306,0.105
801.088139,-0.0877,0.0039,0.0166,0.089
801.098692,-0.0897,0.0034,0.0174,0.091
801.110861,-0.0606,0.0008,-0.0008,0.061
801.123463,-0.0530,0.0079,-0.0072,0.054
801.128307,-0.0456,0.0197,0.0030,0.050
801.139737,-0.0524,0.0052,0.0181,0.056
801.149347,-0.0569,0.0004,0.0212,0.061
801.162978,-0.0781,0.0221,0.0649,0.104
801.168738,-0.0755,0.0317,0.0509,0.096
801.178685,-0.0754,0.0294,0.0558,0.098
801.188715,-0.0779,0.0076,0.0246,0.082
801.203551,-0.0777,0.0150,0.0296,0.085
801.209285,-0.0656,0.0198,0.0275,0.074
801.218980,-0.0655,-0.0025,0.0231,0.070
801.228340,-0.0749,0.0042,0.0237,0.079
801.245287,-0.0676,-0.0078,0.0238,0.072
801.249627,-0.0794,0.0045,0.0362,0.087
801.259866,-0.0746,0.0166,0.0314,0.083
801.273920,-0.0743,0.0002,0.0390,0.084
801.282394,-0.0742,0.0150,0.0462,0.089
801.287482,-0.0647,0.0056,0.0390,0.076
801.300702,-0.0647,0.0058,0.0388,0.076
801.308344,-0.0817,0.0014,0.0382,0.090
801.322800,-0.0674,-0.0004,0.0547,0.087
801.329124,-0.0697,-0.0100,0.0572,0.091
801.338662,-0.0842,0.0046,0.0425,0.094
801.348813,-0.0699,0.0027,0.0328,0.077
801.362608,-0.0818,0.0124,0.0137,0.084
801.368752,-0.0721,0.0241,0.0116,0.077
801.378734,-0.0600,0.0262,0.0119,0.067
801.388773,-0.0743,0.0141,0.0194,0.078
801.402652,-0.0692,0.0138,0.0225,0.074
801.412226,-0.0688,0.0160,0.0209,0.074
801.419003,-0.0638,0.0279,0.0308,0.076
801.428038,-0.0757,0.0181,0.0336,0.085
801.443692,-0.0684,0.0252,0.0337,0.080
801.448419,-0.0636,0.0081,0.0555,0.085
801.460815,-0.0709,0.0175,0.0458,0.086
801.468439,-0.0710,-0.0067,0.0360,0.080
801.483185,-0.0758,0.0198,0.0407,0.088
801.488342,-0.0759,0.0076,0.0358,0.084
801.498537,-0.0519,0.0053,0.0334,0.062
801.511056,-0.0546,0.0290,0.0353,0.071
801.522770,-0.0498,-0.0068,0.0281,0.058
801.528582,-0.0765,0.0025,0.0276,0.081
801.538530,-0.0693,0.0051,0.0227,0.073
801.548624,-0.0813,0.0147,0.0394,0.092
801.562592,-0.0622,0.0053,0.0321,0.070
801.567831,-0.0740,0.0009,0.0443,0.086
801.578237,-0.0596,0.0059,0.0514,0.079
801.588441,-0.0861,-0.0033,0.0677,0.110
801.602904,-0.0838,0.0116,0.0529,0.100
801.611647,-0.0672,0.0141,0.0406,0.080
801.619557,-0.0865,-0.0051,0.0045,0.087
801.628253,-0.0839,0.0071,0.0144,0.085
801.642219,-0.0743,0.0189,0.0218,0.080
801.648285,-0.0452,0.0095,0.0200,0.050
801.660548,-0.0380,-0.0049,0.0512,0.064
801.668472,-0.0596,0.0144,0.0438,0.075
801.683513,-0.0669,0.0241,0.0389,0.081
801.688611,-0.0764,0.0122,0.0412,0.088
801.698234,-0.0645,0.0219,0.0220,0.072
801.711319,-0.0575,0.0052,0.0025,0.058
801.723645,-0.0431,0.0003,0.0577,0.072
801.728411,-0.0506,-0.0093,0.0738,0.090
801.739184,-0.0962,0.0175,0.0878,0.131
801.748667,-0.1372,0.0298,0.0798,0.162
801.762504,-0.1231,0.0179,0.0313,0.128
801.768396,-0.1089,0.0247,0.0241,0.114
801.778786,-0.0753,0.0148,-0.0044,0.077
801.789192,-0.0536,0.0048,-0.0255,0.059
801.804372,-0.0747,-0.0123,-0.0007,0.076
801.810755,-0.0862,0.0047,0.0098,0.087
801.818275,-0.0666,-0.0142,0.0394,0.079
801.828624,-0.0446,-0.0042,0.0664,0.080
801.843034,-0.0136,-0.0016,0.0614,0.063
801.847877,-0.0044,0.0176,0.0559,0.059
801.860843,-0.0264,0.0244,0.0431,0.056
801.867965,-0.0461,0.0406,-0.0009,0.061
801.882769,-0.0821,0.0421,0.0038,0.092
801.888609,-0.0844,0.0483,0.0067,0.098
801.898579,-0.1010,0.0329,0.0098,0.107
801.909663,-0.1055,0.0250,0.0418,0.116
801.924766,-0.0933,0.0028,0.0568,0.109
801.927911,-0.0908,0.0001,0.0523,0.105
801.938354,-0.0597,-0.0025,0.0427,0.073
801.948368,-0.0789,-0.0000,0.0282,0.084
801.962656,-0.0862,0.0118,0.0184,0.089
801.968120,-0.1077,0.0020,0.0186,0.109
801.979118,-0.1219,0.0044,0.0381,0.128
801.988299,-0.1096,-0.0311,0.0386,0.120
802.003029,-0.0829,-0.0351,0.0200,0.092
802.010195,-0.0586,-0.0341,0.0348,0.076
802.019365,-0.0798,-0.0186,0.0471,0.095
802.029308,-0.0746,-0.0151,0.0452,0.089
802.044232,-0.0815,0.0123,0.0360,0.090
802.048266,-0.0931,0.0247,0.0317,0.101
802.058245,-0.0929,0.0246,0.0321,0.101
802.070497,-0.0305,0.0528,0.0447,0.076
802.082529,-0.0234,0.0564,0.0305,0.068
802.088739,-0.0263,0.0546,0.0540,0.081
802.098730,-0.0268,0.0384,0.0726,0.086
802.108619,-0.0563,0.0342,0.0979,0.118
802.123133,-0.0740,0.0253,0.1037,0.130
802.128238,-0.0750,0.0284,0.0878,0.119
802.138619,-0.0760,0.0385,0.0408,0.094
802.148301,-0.0408,0.0603,-0.0079,0.073
802.163525,-0.0198,0.0479,-0.0465,0.070
802.168140,-0.0128,0.0332,-0.0749,0.083
802.178384,-0.0127,0.0308,-0.0690,0.077
802.188763,-0.0289,0.0144,-0.0531,0.062
802.203346,-0.0929,0.0155,0.0324,0.100
802.211968,-0.0996,0.0222,0.0696,0.123
802.219840,-0.1112,0.0077,0.0967,0.148
802.228415,-0.1087,-0.0231,0.1326,0.173
802.242737,-0.0586,-0.0177,0.1081,0.124
802.247892,-0.0664,-0.0101,0.0710,0.098
802.260241,-0.0692,-0.0192,0.0173,0.074
802.267707,-0.0645,-0.0044,-0.0332,0.073
802.282643,-0.0736,-0.0161,-0.0995,0.125
802.288119,-0.0390,-0.0035,-0.1022,0.109
802.301837,-0.0400,-0.0029,-0.0565,0.069
802.312234,-0.0865,0.0172,0.0131,0.089
802.322700,-0.0544,0.0375,0.1129,0.131
802.328021,-0.0567,0.0264,0.1320,0.146
802.340458,-0.0333,-0.0209,0.1713,0.176
802.347712,-0.0537,-0.0152,0.1447,0.155
802.362609,-0.1124,-0.0215,0.0915,0.147
802.367609,-0.1515,-0.0038,0.0873,0.175
802.378008,-0.1543,-0.0007,0.0288,0.157
802.388468,-0.1160,0.0116,-0.0216,0.119
802.403731,-0.0342,0.0138,-0.0471,0.060
802.412862,-0.0406,-0.0009,-0.0526,0.066
802.417946,-0.0349,0.0110,-0.0386,0.053
802.429034,-0.0553,0.0254,-0.0245,0.066
802.442271,-0.0879,0.0254,-0.0153,0.093
802.447729,-0.0605,0.0325,0.0130,0.070
802.458501,-0.0957,0.0347,0.0624,0.119
802.467728,-0.0857,0.0176,0.0850,0.122
802.482096,-0.1215,0.0103,0.1020,0.159
802.487645,-0.1047,0.0154,0.1165,0.157
802.497851,-0.0978,0.0058,0.0919,0.134
802.508267,-0.0814,-0.0041,0.0818,0.115
802.525019,-0.0888,0.0051,-0.0073,0.089
802.527719,-0.0672,0.0117,-0.0357,0.077
802.538269,-0.0572,0.0179,-0.0849,0.104
802.547657,-0.0324,0.0339,-0.1140,0.123
802.562394,-0.0193,0.0306,-0.0827,0.090
802.567659,0.0010,0.0207,-0.0251,0.033
802.578610,-0.0268,0.0353,0.0580,0.073
802.587737,-0.0599,-0.0001,0.1520,0.163
802.602399,-0.1391,-0.0105,0.2541,0.290
802.612578,-0.1425,-0.0159,0.2589,0.296
802.618101,-0.0960,-0.0217,0.2005,0.223
802.628228,-0.0786,0.0196,0.1011,0.130
802.643505,0.0205,0.0381,-0.1028,0.112
802.647931,0.0176,0.0342,-0.1752,0.179
802.659377,0.0230,0.0592,-0.2072,0.217
802.667965,0.0267,0.0725,-0.1778,0.194
802.682283,-0.0312,-0.0000,-0.0204,0.037
802.687555,-0.0727,-0.0183,0.0544,0.093
802.698398,-0.1601,-0.0546,0.1377,0.218
802.712152,-0.1808,-0.0368,0.1646,0.247
802.724093,-0.1327,-0.0190,0.1210,0.181
802.728971,-0.1209,-0.0094,0.0889,0.150
802.743758,-0.1043,-0.0104,0.0258,0.108
802.747799,-0.0683,0.0286,-0.0029,0.074
802.763498,-0.0752,0.0481,-0.0024,0.089
802.767497,-0.0580,0.0668,-0.0205,0.091
802.778641,-0.0646,0.0373,0.0000,0.075
802.791859,-0.0975,0.0416,0.0325,0.111
802.802062,-0.0945,0.0198,0.0434,0.106
802.811669,-0.0964,0.0005,0.0348,0.103
802.819574,-0.0483,0.0030,0.0186,0.052
802.828020,-0.0315,-0.0111,-0.0053,0.034
802.842543,-0.0554,-0.0034,0.0114,0.057
802.847856,-0.0576,-0.0120,0.0211,0.062
802.858518,-0.0956,-0.0322,0.0355,0.107
802.868247,-0.0812,-0.0255,0.0783,0.116
802.883914,-0.0501,-0.0040,0.0895,0.103
802.887512,-0.0624,0.0193,0.1002,0.120
802.897618,-0.0727,-0.0009,0.0840,0.111
802.908429,-0.0518,0.0123,0.0416,0.068
802.922881,-0.0523,0.0087,0.0546,0.076
802.927792,-0.0718,-0.0046,0.0560,0.091
802.939738,-0.1174,0.0041,0.0554,0.130
802.947690,-0.1388,-0.0327,0.0719,0.160
802.962129,-0.1649,-0.0573,0.0360,0.178
802.968697,-0.1979,-0.0312,0.0245,0.202
802.977713,-0.1756,-0.0294,0.0040,0.178
802.990255,-0.1170,-0.0108,-0.0541,0.129
803.002606,-0.0391,-0.0000,-0.0614,0.073
803.008300,-0.0380,0.0031,-0.0522,0.065
803.018008,-0.0226,0.0204,0.0145,0.034
803.028279,-0.0315,0.0137,0.0922,0.098
803.042648,-0.0532,0.0261,0.1277,0.141
803.047505,-0.0442,0.0258,0.1314,0.141
803.058535,-0.0596,0.0276,0.1080,0.126
803.067474,-0.0510,0.0670,0.0607,0.104
803.082337,-0.0305,0.0860,-0.0531,0.106
803.089536,-0.0214,0.0850,-0.0746,0.115
803.098102,0.0073,0.0619,-0.0928,0.112
803.111766,0.0100,0.0585,-0.0624,0.086
803.123608,-0.0470,0.0056,0.0232,0.053
803.127607,-0.0849,-0.0337,0.0841,0.124
803.143267,-0.1327,-0.0549,0.1273,0.192
803.148117,-0.1495,-0.0609,0.1604,0.228
803.162409,-0.1307,-0.0521,0.0849,0.164
803.167809,-0.1143,-0.0508,0.0480,0.134
803.178565,-0.0832,-0.0424,0.0068,0.094
803.189447,-0.0400,-0.0055,-0.0411,0.058
803.202351,-0.0323,0.0169,-0.0093,0.038
803.209044,-0.0224,0.0078,0.0104,0.026
803.217749,-0.0534,0.0178,0.0513,0.076
803.228298,-0.0822,0.0396,0.0991,0.135
803.243831,-0.1064,0.0369,0.0889,0.143
803.247714,-0.1141,0.0530,0.0714,0.145
803.258643,-0.1073,0.0829,0.0636,0.150
803.269618,-0.1078,0.0571,0.0344,0.127
803.282078,-0.1200,0.0385,0.0393,0.132
803.289103,-0.1129,0.0416,0.0445,0.128
803.299532,-0.1056,0.0523,0.0594,0.132
803.308869,-0.0746,0.0221,0.0500,0.093
803.329859,-0.0414,0.0065,0.0258,0.049
803.331265,-0.0345,0.0008,0.0087,0.036
803.340605,-0.0227,-0.0069,0.0180,0.030
803.347923,-0.0445,0.0050,0.0584,0.074
803.363019,-0.0518,-0.0209,0.0436,0.071
803.367852,-0.0665,-0.0156,0.0307,0.075
803.378049,-0.0643,-0.0101,0.0086,0.066
803.389504,-0.0237,0.0190,-0.0228,0.038
803.402751,-0.0187,0.0095,-0.0344,0.040
803.407668,-0.0568,0.0022,0.0045,0.057
803.418591,-0.0732,0.0098,0.0554,0.092
803.428366,-0.1206,0.0032,0.0800,0.145
803.442427,-0.1179,-0.0150,0.1164,0.166
803.447653,-0.1177,-0.0097,0.1166,0.166
803.458556,-0.0892,-0.0193,0.0444,0.101
803.467929,-0.0677,0.0115,0.0013,0.069
803.482209,-0.0364,0.0489,-0.1011,0.118
803.488876,-0.0309,0.0496,-0.1303,0.143
803.497690,-0.0657,0.0478,-0.1371,0.159
803.508307,-0.0808,0.0343,-0.0567,0.104
803.527865,-0.0936,0.0070,0.0832,0.125
803.529112,-0.1097,0.0141,0.1135,0.158
803.538743,-0.1072,-0.0001,0.1471,0.182
803.547424,-0.1030,0.0098,0.1699,0.199
803.562076,-0.0776,0.0360,0.1128,0.142
803.567816,-0.0739,0.0328,0.0700,0.107
803.577667,-0.0605,0.0199,0.0372,0.074
803.589679,-0.0732,0.0286,0.0360,0.086
803.603796,-0.0786,0.0063,0.0351,0.086
803.608834,-0.0790,0.0060,0.0439,0.091
803.618209,-0.0960,0.0084,0.0481,0.108
803.628390,-0.0627,-0.0057,0.0213,0.066
803.642602,-0.0388,0.0135,0.0068,0.042
803.647838,-0.0344,-0.0179,-0.0203,0.044
803.659203,-0.0152,0.0206,0.0229,0.034
803.667630,-0.0010,0.0109,0.0633,0.064
803.681937,0.0058,0.0062,0.0985,0.099
803.690369,0.0049,0.0227,0.0919,0.095
803.697806,-0.0129,0.0269,0.0613,0.068
803.711396,-0.0235,0.0043,0.0019,0.024
803.723770,-0.0601,0.0057,-0.0566,0.083
803.727802,-0.0408,-0.0046,-0.0753,0.086
803.740458,-0.0738,-0.0048,-0.1077,0.131
803.748000,-0.0987,0.0050,-0.1120,0.149
803.762861,-0.1757,0.0008,-0.0505,0.183
803.767909,-0.2093,-0.0003,0.0113,0.210
803.779168,-0.2143,-0.0130,0.0893,0.233
803.788777,-0.1936,-0.0108,0.1662,0.255
803.804905,-0.1641,-0.0185,0.2031,0.262
803.813261,-0.1546,-0.0169,0.1904,0.246
803.819268,-0.1170,-0.0012,0.1623,0.200
803.828123,-0.0750,0.0160,0.0689,0.103
803.842885,0.0076,0.0371,-0.0315,0.049
803.847901,0.0307,0.0549,-0.0975,0.116
803.858153,0.0397,0.0750,-0.1053,0.135
803.867678,0.0444,0.0776,-0.0715,0.114
803.882095,-0.0180,0.0466,0.0080,0.051
803.889625,-0.0518,0.0382,0.0484,0.081
803.898202,-0.0524,0.0038,0.1144,0.126
803.911063,-0.0726,-0.0128,0.1530,0.170
803.923638,-0.0645,-0.0195,0.1523,0.167
803.929060,-0.0709,-0.0067,0.1320,0.150
803.939182,-0.0557,-0.0228,0.0807,0.101
803.947499,-0.0593,-0.0103,0.0374,0.071
803.962278,-0.0599,-0.0026,-0.0263,0.066
803.967355,-0.0527,0.0052,-0.0359,0.064
803.977926,-0.0784,0.0028,-0.0394,0.088
803.989167,-0.0895,-0.0015,-0.0354,0.096
804.002844,-0.1101,-0.0369,-0.0240,0.119
804.011420,-0.0994,-0.0192,0.0090,0.102
804.018210,-0.0962,-0.0131,0.0319,0.102
804.027661,-0.0453,-0.0148,0.0520,0.071
804.042062,-0.0594,0.0338,0.0739,0.101
804.048112,-0.0811,0.0482,0.0808,0.124
804.057910,-0.1004,0.0760,0.0951,0.158
804.067964,-0.0961,0.0769,0.0994,0.158
804.084128,-0.0847,0.0628,0.1155,0.156
804.088424,-0.0807,0.0628,0.1028,0.145
804.098011,-0.0695,0.0171,0.0445,0.084
804.108925,-0.0748,0.0054,-0.0014,0.075
804.128908,-0.0174,-0.0130,-0.0706,0.074
804.130270,-0.0289,-0.0231,-0.0837,0.092
804.139418,-0.0210,-0.0236,-0.0893,0.095
804.148037,-0.0246,-0.0161,-0.0535,0.061
804.162518,-0.0427,0.0063,-0.0444,0.062
804.167607,-0.0489,0.0165,-0.0354,0.063
804.178590,-0.0457,0.0124,-0.0172,0.050
804.188707,-0.0620,0.0444,0.0098,0.077
804.202433,-0.1001,0.0306,0.1370,0.172
804.211290,-0.1461,0.0198,0.1811,0.234
804.217837,-0.1469,0.0215,0.1789,0.232
804.227876,-0.1795,0.0061,0.2593,0.315
804.243229,-0.1455,0.0072,0.1570,0.214
804.247983,-0.1328,0.0122,0.0936,0.163
804.257758,-0.0910,0.0145,0.0169,0.094
804.267612,-0.0533,0.0071,-0.0371,0.065
804.281962,-0.0006,-0.0291,-0.0657,0.072
804.288482,-0.0099,-0.0455,-0.0748,0.088
804.297664,-0.0190,-0.0203,-0.1004,0.104
804.309059,-0.0277,-0.0381,-0.1255,0.134
804.322290,-0.0337,-0.0074,-0.0924,0.099
804.327698,-0.0109,-0.0055,-0.0594,0.061
804.339027,-0.0122,0.0039,0.0332,0.036
804.347308,-0.0140,-0.0010,0.1223,0.123
804.362180,-0.0428,-0.0032,0.2699,0.273
804.367519,-0.0487,0.0017,0.3196,0.323
804.377962,-0.0364,0.0134,0.3077,0.310
804.387924,-0.0701,0.0096,0.2184,0.230
804.402348,-0.0917,0.0600,-0.0237,0.112
804.407818,-0.0689,0.0512,-0.1406,0.165
804.418456,-0.1191,0.0536,-0.2809,0.310
804.427390,-0.1291,0.0611,-0.3147,0.346
804.442279,-0.1283,0.0044,-0.1951,0.234
804.447503,-0.0984,-0.0125,-0.0993,0.140
804.457437,-0.0592,-0.0213,0.0509,0.081
804.468237,-0.0357,-0.0363,0.1932,0.200
804.482248,-0.0665,0.0017,0.2267,0.236
804.488764,-0.0601,0.0199,0.1984,0.208
804.499398,-0.0878,0.0111,0.1763,0.197
804.509521,-0.1179,0.0261,0.1398,0.185
804.522979,-0.1333,0.0286,0.0610,0.149
804.529003,-0.1219,0.0307,-0.0023,0.126
804.538686,-0.0668,-0.0156,-0.1146,0.134
804.548073,-0.0446,0.0027,-0.1991,0.204
804.563758,0.0001,-0.0196,-0.2125,0.213
804.568070,-0.0338,-0.0100,-0.1556,0.160
804.577666,-0.0267,-0.0091,-0.0411,0.050
804.590360,-0.0969,-0.0122,0.0983,0.139
804.602173,-0.1775,-0.0172,0.2261,0.288
804.610606,-0.1993,-0.0074,0.2368,0.310
804.618019,-0.1764,-0.0075,0.2557,0.311
804.628657,-0.0751,0.0061,0.2206,0.233
804.642554,0.0303,0.0258,0.1055,0.113
804.648407,0.0160,0.0278,0.0578,0.066
804.658039,-0.0314,0.0367,-0.0105,0.049
804.668357,-0.0994,0.0433,-0.0195,0.110
804.682572,-0.0878,0.0233,0.0232,0.094
804.687642,-0.0927,-0.0009,0.0564,0.109
804.698072,-0.1145,-0.0126,0.1133,0.162
804.707553,-0.1293,-0.0241,0.1386,0.191
804.726954,-0.1300,-0.0379,0.0916,0.163
804.728193,-0.1090,-0.0134,0.0352,0.115
804.739494,-0.0305,0.0056,-0.0878,0.093
804.747472,0.0200,0.0408,-0.2021,0.207
804.762163,0.0184,0.0795,-0.2645,0.277
804.770418,-0.0062,0.0961,-0.2484,0.266
804.778161,-0.0806,0.0938,-0.1042,0.162
804.788833,-0.1503,0.0661,0.0777,0.182
804.810702,-0.2064,-0.0086,0.3079,0.371
804.811875,-0.2041,-0.0171,0.3864,0.437
804.818336,-0.1816,-0.0516,0.4238,0.464
804.829393,-0.1364,-0.0551,0.3413,0.372
804.843346,-0.0438,-0.0308,0.0500,0.073
804.847584,-0.0219,-0.0060,-0.0688,0.072
804.858678,0.0680,0.0271,-0.2688,0.279
804.868444,0.1474,0.0351,-0.4273,0.453
804.883227,0.1659,0.0766,-0.4418,0.478
804.889452,0.1421,0.0897,-0.3661,0.403
804.898420,0.0707,0.0439,-0.1681,0.188
804.909782,-0.0152,0.0349,0.0447,0.059
804.923006,-0.1175,-0.0416,0.4730,0.489
804.928333,-0.1475,-0.0721,0.5527,0.577
804.938618,-0.2199,-0.1086,0.6441,0.689
804.947438,-0.2220,-0.0780,0.5216,0.572
804.961933,-0.1686,-0.0076,0.0831,0.188
804.967968,-0.1122,0.0290,-0.0710,0.136
804.979258,-0.0462,0.1051,-0.3278,0.347
804.987722,-0.0070,0.1201,-0.3917,0.410
805.004074,0.0317,0.0995,-0.1918,0.218
805.007751,0.0100,0.0434,-0.0107,0.046
805.017989,-0.0314,-0.0224,0.2168,0.220
805.028232,-0.1016,-0.0780,0.3839,0.405
805.044410,-0.1454,-0.0958,0.3863,0.424
805.048090,-0.1242,-0.0718,0.3154,0.347
805.058513,-0.0714,-0.0097,0.1169,0.137
805.068621,-0.0136,0.0574,-0.1163,0.130
805.083191,0.0180,0.1165,-0.3203,0.341
805.088238,-0.0055,0.1141,-0.3188,0.339
805.098905,-0.0461,0.0778,-0.1748,0.197
805.108139,-0.0966,-0.0231,0.0636,0.118
805.124083,-0.1809,-0.1079,0.3154,0.379
805.128357,-0.1907,-0.1234,0.3688,0.433
805.138382,-0.1716,-0.1023,0.3107,0.369
805.148171,-0.1019,-0.0407,0.0817,0.137
805.162862,0.0110,0.0660,-0.2614,0.270
805.168689,0.0304,0.1023,-0.3434,0.360
805.178555,0.0709,0.1418,-0.3644,0.397
805.187828,0.0494,0.1220,-0.2436,0.277
805.202484,-0.0058,0.0478,0.1018,0.113
805.208563,-0.0290,0.0151,0.1884,0.191
805.219237,-0.0497,-0.0002,0.3254,0.329
805.228805,-0.0723,-0.0301,0.3797,0.388
805.242741,-0.0824,-0.0444,0.3396,0.352
805.248305,-0.0895,-0.0409,0.2485,0.267
805.258653,-0.1103,-0.0290,0.1302,0.173
805.268727,-0.0830,-0.0179,0.0439,0.096
805.282976,-0.0569,-0.0245,-0.0670,0.091
805.288347,-0.0536,-0.0140,-0.1063,0.120
805.298003,-0.0472,0.0085,-0.1271,0.136
805.308553,-0.0280,0.0191,-0.0868,0.093
805.328852,-0.0781,0.0252,0.0377,0.090
805.330225,-0.0806,0.0220,0.1304,0.155
805.339452,-0.1244,0.0067,0.2507,0.280
805.347766,-0.1595,-0.0058,0.2973,0.337
805.362180,-0.1567,0.0272,0.2496,0.296
805.370704,-0.1614,0.0300,0.1466,0.220
805.377785,-0.1202,0.0556,0.0066,0.133
805.387865,-0.0494,0.0728,-0.0811,0.120
805.404627,-0.0065,0.0364,-0.1382,0.143
805.407779,-0.0011,0.0243,-0.1339,0.136
805.418448,0.0287,-0.0019,-0.1261,0.129
805.427964,0.0301,0.0111,-0.1373,0.141
805.444200,-0.0091,0.0075,-0.0932,0.094
805.448215,-0.0076,0.0092,-0.0636,0.065
805.459502,-0.0159,0.0041,0.0299,0.034
805.468579,-0.0153,0.0067,0.1150,0.116
805.482024,-0.0513,-0.0262,0.2222,0.230
805.489384,-0.0859,-0.0320,0.2318,0.249
805.497967,-0.0945,-0.0256,0.1829,0.207
805.507617,-0.1272,-0.0173,0.0908,0.157
805.527553,-0.1187,0.0170,-0.0816,0.145
805.528439,-0.1235,0.0386,-0.1223,0.178
805.539528,-0.1106,0.0456,-0.1204,0.170
805.549224,-0.1380,0.0334,-0.0386,0.147
805.562601,-0.1414,-0.0212,0.1675,0.220
805.568246,-0.1482,-0.0168,0.2227,0.268
805.579017,-0.1369,-0.0197,0.2784,0.311
805.587797,-0.0595,-0.0252,0.2099,0.220
805.604862,-0.0090,-0.0052,0.0402,0.041
