time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13:47:23:637,-1.1077,-0.5975,-2.4892,2.789
13:47:23:641,-0.5684,-1.1360,-2.5986,2.892
13:47:23:653,0.0226,-1.7924,-2.2757,2.897
13:47:23:661,0.3073,-2.0592,-1.8993,2.818
13:47:23:676,0.5751,-1.6944,0.1301,1.794
13:47:23:681,0.6190,-1.2366,0.4826,1.465
13:47:23:691,1.0680,-0.7076,0.7354,1.477
13:47:23:702,1.6335,-0.6353,-0.1686,1.761
13:47:23:716,2.5742,-0.5423,-1.5554,3.056
13:47:23:721,3.0024,-0.4592,-2.0993,3.692
13:47:23:731,3.7425,-0.1172,-2.2513,4.369
13:47:23:741,4.0835,0.0796,-1.7492,4.443
13:47:23:756,3.9866,-0.1765,-0.5796,4.032
13:47:23:761,3.6198,-0.3947,-0.4757,3.672
13:47:23:772,2.8106,-1.2163,-0.5737,3.116
13:47:23:781,2.1271,-1.9732,-0.9326,3.048
13:47:23:795,1.0099,-2.8011,-1.4492,3.312
13:47:23:802,0.9011,-2.9861,-1.7133,3.559
13:47:23:811,0.2699,-3.0409,-1.9333,3.614
13:47:23:821,-0.1242,-3.0732,-1.9975,3.667
13:47:23:836,-0.4364,-2.8922,-1.7609,3.414
13:47:23:842,-0.4370,-2.8945,-1.7578,3.415
13:47:23:853,0.0837,-2.4785,-1.4520,2.874
13:47:23:861,0.2085,-2.3025,-1.2467,2.627
13:47:23:875,-0.1232,-1.8970,-0.8389,2.078
13:47:23:881,-0.2512,-1.6913,-0.6109,1.816
13:47:23:892,-0.5906,-0.9915,0.1461,1.163
13:47:23:906,-0.6675,-1.0880,0.2429,1.299
13:47:23:915,-0.6203,1.5492,3.0855,3.508
13:47:23:922,0.2392,2.4737,4.3366,4.998
13:47:23:931,1.4348,3.6901,6.5913,7.689
13:47:23:942,2.9838,3.7251,7.8480,9.185
13:47:23:956,2.2207,1.8755,6.3941,7.024
13:47:23:961,1.2630,1.2705,5.4818,5.767
13:47:23:971,-0.6001,0.6958,3.6276,3.742
13:47:23:981,-1.8581,0.0022,2.3865,3.025
13:47:23:996,-1.4983,-0.5668,3.0876,3.478
13:47:24:007,-1.6470,-0.1122,3.6973,4.049
13:47:24:012,-2.9766,1.5723,4.0550,5.270
13:47:24:021,-3.8681,3.8197,2.6951,6.068
13:47:24:036,-5.0598,3.3654,-2.1824,6.457
13:47:24:042,-5.1637,1.4886,-3.7969,6.580
13:47:24:054,-4.8264,-2.6863,-5.8920,8.076
13:47:24:061,-3.7177,-4.6525,-6.8283,9.061
13:47:24:076,-2.2126,-3.9567,-7.0935,8.418
13:47:24:082,-2.1137,-3.3257,-6.8864,7.934
13:47:24:092,-2.0957,-1.9627,-6.5626,7.163
13:47:24:109,-1.1378,-0.5259,-5.0830,5.235
13:47:24:116,-0.2924,-0.2344,-3.0003,3.024
13:47:24:121,-0.1875,-0.2852,-2.9050,2.925
13:47:24:132,-0.8713,-0.0248,-3.3476,3.459
13:47:24:141,-2.2740,1.3926,-4.5845,5.304
13:47:24:156,-3.5678,6.2048,-5.2180,8.858
13:47:24:163,-3.1506,8.0256,-5.1062,10.020
13:47:24:172,-0.9799,7.8258,-5.4980,9.614
13:47:24:182,0.3450,4.8217,-5.9034,7.630
13:47:24:197,2.1486,-0.1217,-4.5487,5.032
13:47:24:206,2.7019,-0.6233,-4.2243,5.053
13:47:24:212,3.8472,-0.3014,-3.7842,5.405
13:47:24:221,4.8336,0.3030,-3.2207,5.816
13:47:24:238,5.9912,0.6746,-2.5001,6.527
13:47:24:241,6.1603,0.6590,-2.1545,6.559
13:47:24:252,5.9865,0.3803,-1.5443,6.194
13:47:24:261,5.4398,-0.1848,-0.6092,5.477
13:47:24:275,4.9289,-0.8363,0.4269,5.018
13:47:24:281,4.7300,-1.1342,0.7779,4.926
13:47:24:291,4.5099,-1.6903,1.0158,4.922
13:47:24:307,4.3181,-1.9854,1.2005,4.902
13:47:24:316,3.8746,-1.6905,1.4911,4.483
13:47:24:321,3.4609,-1.5078,1.7080,4.144
13:47:24:332,2.7829,-1.2142,1.7941,3.527
13:47:24:341,1.9604,-1.0651,2.5963,3.423
13:47:24:356,0.8993,-0.6461,4.1548,4.300
13:47:24:361,0.5302,-0.2726,4.3829,4.423
13:47:24:372,-0.0028,0.0023,4.3458,4.346
13:47:24:382,-0.6173,0.1713,4.0047,4.056
13:47:24:396,-0.5109,0.2135,2.1991,2.268
13:47:24:406,0.1050,0.1655,1.4806,1.493
13:47:24:411,1.4832,0.1185,0.1859,1.499
13:47:24:422,1.9492,-0.0285,-0.2383,1.964
13:47:24:436,1.2992,0.1273,0.0888,1.308
13:47:24:442,1.2205,0.2379,0.3156,1.283
13:47:24:453,1.3484,0.3818,0.8332,1.630
13:47:24:461,1.4775,0.5041,1.4116,2.105
13:47:24:476,1.2859,0.5687,2.0748,2.506
13:47:24:483,1.1932,0.5035,2.2012,2.554
13:47:24:492,1.1201,0.2880,2.3302,2.601
13:47:24:506,1.1542,0.3121,2.0666,2.388
13:47:24:516,1.2521,0.4420,1.2014,1.791
13:47:24:522,1.4098,0.5195,0.7731,1.690
13:47:24:532,1.4914,0.6753,0.0500,1.638
13:47:24:542,1.5205,0.9538,-0.5272,1.871
13:47:24:556,1.6250,1.4298,-0.7332,2.285
13:47:24:561,1.6111,1.5579,-0.5593,2.310
13:47:24:572,1.4228,1.8262,-0.1170,2.318
13:47:24:582,1.2495,1.7731,0.4612,2.218
13:47:24:596,0.9650,1.6917,1.0231,2.200
13:47:24:607,0.7356,1.9185,1.1165,2.338
13:47:24:612,0.7273,1.9108,1.0728,2.309
13:47:24:621,-0.0371,4.6589,0.6604,4.706
13:47:24:636,0.1728,4.0261,0.4380,4.054
13:47:24:642,0.0540,3.5341,0.5312,3.574
13:47:24:652,-0.6263,4.2640,0.3079,4.321
13:47:24:665,-0.9292,4.6384,-0.2556,4.737
13:47:24:676,0.3268,1.2089,-0.3818,1.309
13:47:24:681,0.4554,0.2054,-0.3188,0.593
13:47:24:691,0.2423,-0.8455,-0.2595,0.917
13:47:24:707,0.0753,-1.3720,-0.1846,1.386
13:47:24:715,-0.0744,-1.8497,-0.0215,1.851
13:47:24:721,-0.1460,-2.0523,0.0444,2.058
13:47:24:733,-0.3513,-2.1435,0.1363,2.176
13:47:24:742,-0.7225,-1.8367,0.1283,1.978
13:47:24:756,-0.9225,-0.2691,0.7134,1.197
13:47:24:761,-1.1600,-0.3744,0.1442,1.227
13:47:24:772,-1.4233,-0.5045,-0.7015,1.665
13:47:24:782,-2.3554,-0.1701,-1.4629,2.778
13:47:24:796,-7.5772,-0.3473,-1.8158,7.799
13:47:24:803,-7.4118,-0.4614,-2.0543,7.705
13:47:24:812,-2.6605,-1.3663,-2.2172,3.723
13:47:24:821,0.5882,-1.2689,-2.1820,2.592
13:47:24:836,1.0339,-0.4658,-1.0200,1.525
13:47:24:841,1.1507,-0.2785,-0.5514,1.306
13:47:24:852,1.4912,-0.0956,0.6610,1.634
13:47:24:861,1.8493,-0.1074,1.4120,2.329
13:47:24:875,1.5227,-0.1800,2.1604,2.649
13:47:24:881,1.2505,-0.1871,1.7429,2.153
13:47:24:891,1.0205,-0.0904,0.6284,1.202
13:47:24:902,0.8550,-0.2496,-0.8676,1.243
13:47:24:916,0.6728,-0.2796,-2.1506,2.271
13:47:24:921,0.7305,-0.3227,-2.3027,2.437
13:47:24:931,0.9749,-0.4335,-1.9662,2.237
13:47:24:941,0.7829,-0.7235,-1.4906,1.833
13:47:24:955,0.3170,-1.1722,-1.1585,1.678
13:47:24:961,0.0551,-1.4229,-1.3671,1.974
13:47:24:971,-0.3136,-1.8640,-1.8106,2.617
13:47:24:981,-0.7091,-2.1986,-2.2970,3.258
13:47:24:997,-1.1498,-2.4163,-2.8907,3.939
13:47:25:003,-1.4132,-2.4613,-3.0252,4.148
13:47:25:011,-1.4678,-2.4841,-3.2078,4.314
13:47:25:021,-1.1245,-2.4449,-3.1869,4.171
13:47:25:036,-1.7080,-2.6119,-2.8315,4.214
13:47:25:041,-1.6667,-2.6040,-2.6506,4.072
13:47:25:053,-1.5716,-2.4757,-2.2480,3.695
13:47:25:061,-1.3397,-2.2765,-2.0119,3.320
13:47:25:076,-1.1251,-1.7078,-1.4434,2.503
13:47:25:082,-1.2340,-1.5087,-1.0657,2.221
13:47:25:092,-1.2210,-1.1555,-0.4675,1.745
13:47:25:107,-1.2357,-0.2807,0.2606,1.294
13:47:25:116,0.0984,3.1247,2.1968,3.821
13:47:25:121,1.6472,4.8324,4.2842,6.665
13:47:25:132,3.4531,5.0765,7.9331,10.031
13:47:25:141,3.0702,2.5254,9.6385,10.426
13:47:25:156,0.3426,-0.5665,6.6528,6.686
13:47:25:161,-0.1105,-0.7435,5.3903,5.442
13:47:25:172,-1.5204,0.3522,4.5654,4.825
13:47:25:181,-3.3492,2.7390,7.4232,8.592
13:47:25:196,-2.9412,4.9462,6.6560,8.799
13:47:25:207,-3.0495,5.1471,2.0876,6.336
13:47:25:212,-4.0249,3.8369,-4.0159,6.859
13:47:25:221,-5.5385,1.0544,-6.4765,8.587
13:47:25:238,-6.0288,-2.2818,-7.1286,9.611
13:47:25:241,-4.2112,-2.7476,-6.7811,8.442
13:47:25:254,-1.2293,-2.4435,-5.9873,6.583
13:47:25:265,0.1280,-1.7571,-5.2569,5.544
13:47:25:276,0.1228,-0.3957,-4.5952,4.614
13:47:25:281,-0.2804,0.3835,-4.2935,4.320
13:47:25:292,-1.4699,2.4687,-4.8810,5.664
13:47:25:308,-1.4937,4.7767,-5.4431,7.394
13:47:25:316,-0.9398,5.2852,-7.3985,9.141
13:47:25:321,-0.2151,3.6106,-6.8911,7.783
13:47:25:332,1.4054,-0.0057,-5.3927,5.573
13:47:25:341,3.2770,-1.4969,-4.3663,5.661
13:47:25:356,5.7128,-1.1029,-3.2177,6.649
13:47:25:363,6.6147,-0.5536,-3.0668,7.312
13:47:25:373,7.3536,0.0340,-2.9447,7.921
13:47:25:382,7.5323,0.0541,-2.4232,7.913
13:47:25:397,6.2864,-1.3112,-1.2783,6.548
13:47:25:411,5.6463,-1.4242,-0.9398,5.898
13:47:25:413,5.0634,-0.5131,-0.5302,5.117
13:47:25:421,4.1766,-0.4117,-0.2820,4.206
13:47:25:438,3.4992,-1.1538,-0.1619,3.688
13:47:25:442,3.3761,-1.3347,0.0565,3.631
13:47:25:454,3.3751,-1.2181,0.2227,3.595
13:47:25:462,3.3864,-0.8611,0.0430,3.494
13:47:25:476,2.8343,-0.5841,-0.4304,2.926
13:47:25:482,2.5587,-0.5259,-0.4129,2.645
13:47:25:492,2.1505,-0.3867,-0.2237,2.196
13:47:25:508,1.7109,-0.1721,0.0278,1.720
13:47:25:516,0.9835,0.1975,0.3213,1.053
13:47:25:521,0.8084,0.2404,0.5418,1.002
13:47:25:532,0.3838,0.2719,1.1932,1.283
13:47:25:542,-0.1218,0.2558,2.6388,2.654
13:47:25:556,-0.7626,0.0793,4.3372,4.404
13:47:25:561,-0.9737,0.2023,4.0407,4.161
13:47:25:572,-0.4223,0.3428,1.9230,1.998
13:47:25:581,0.2382,0.4978,0.0237,0.552
13:47:25:596,0.5587,0.2658,-1.3224,1.460
13:47:25:605,0.4594,0.0662,-1.1517,1.242
13:47:25:611,0.4388,-0.0838,-0.4197,0.613
13:47:25:621,0.5745,0.3409,0.4491,0.805
13:47:25:636,0.7326,0.7979,1.3941,1.765
13:47:25:641,0.7923,0.8031,1.7866,2.113
13:47:25:651,0.8705,0.8113,2.2250,2.523
13:47:25:661,0.7929,0.6540,2.4611,2.667
13:47:25:675,0.8260,0.7417,2.1954,2.460
13:47:25:681,0.8123,0.8299,1.8403,2.176
13:47:25:691,0.7384,1.1309,1.2083,1.812
13:47:25:707,0.5876,1.2218,0.7723,1.560
13:47:25:717,0.6349,0.7558,0.7503,1.240
13:47:25:721,0.7745,0.6053,0.9160,1.344
13:47:25:731,0.9640,0.9189,1.1739,1.775
13:47:25:741,1.0057,1.6050,1.1691,2.226
13:47:25:756,1.1260,1.8575,0.9521,2.372
13:47:25:762,1.1658,1.7952,0.8306,2.296
13:47:25:771,1.2062,2.8076,0.6160,3.117
13:47:25:783,1.0031,5.4347,0.4018,5.541
13:47:25:796,1.1833,5.0087,0.4205,5.164
13:47:25:805,1.5378,3.3333,0.8525,3.769
13:47:25:811,1.4673,2.0005,1.4181,2.858
13:47:25:821,1.0968,2.3320,1.0256,2.774
13:47:25:837,1.2594,1.0280,0.1985,1.638
13:47:25:841,1.4504,0.2431,-0.0339,1.471
13:47:25:855,1.3560,-0.6689,-0.1408,1.519
13:47:25:861,0.9267,-1.0128,-0.0687,1.375
13:47:25:876,0.5467,-1.4651,0.3541,1.603
13:47:25:881,0.5225,-1.4833,0.2320,1.590
13:47:25:891,0.7068,-1.1733,1.4385,1.986
13:47:25:912,0.6240,-1.8757,0.7616,2.118
13:47:25:917,-0.0707,-0.5935,-0.4352,0.739
13:47:25:921,-0.5521,0.4786,-0.9331,1.185
13:47:25:932,-1.2939,1.9485,-1.4287,2.741
13:47:25:942,-1.9889,1.9661,-1.7944,3.323
13:47:25:955,-2.3004,0.7135,-2.2438,3.292
13:47:25:961,-2.0139,0.2227,-2.4723,3.197
13:47:25:971,-1.8492,0.2899,-2.6907,3.278
13:47:25:982,0.2128,-1.3111,-1.2229,1.805
13:47:25:995,1.6487,-1.4112,0.3018,2.191
13:47:26:003,2.0276,-1.1496,1.0032,2.538
13:47:26:011,2.2960,-0.6361,2.2683,3.290
13:47:26:021,2.4479,-0.3885,2.4776,3.505
13:47:26:037,2.0907,-0.2431,0.5484,2.175
13:47:26:042,2.0450,0.0803,-0.4054,2.086
13:47:26:052,1.8603,0.8806,-2.1469,2.974
13:47:26:062,1.8736,1.3027,-3.3282,4.035
13:47:26:076,1.9746,1.4226,-3.5870,4.335
13:47:26:081,1.9130,1.2184,-3.2705,3.980
13:47:26:091,1.6880,0.6435,-2.6354,3.195
13:47:26:106,1.1782,0.1309,-1.9785,2.306
13:47:26:116,0.3363,-0.7801,-1.8032,1.993
13:47:26:121,-0.0106,-1.0264,-2.0249,2.270
13:47:26:131,-0.9283,-1.5023,-2.1519,2.784
13:47:26:142,-1.5007,-1.7601,-2.5152,3.417
13:47:26:157,-2.7077,-2.0280,-2.8402,4.417
13:47:26:161,-2.8278,-2.0234,-2.9314,4.548
13:47:26:172,-2.9130,-2.0488,-3.0209,4.670
13:47:26:181,-2.4640,-2.2156,-3.0105,4.477
13:47:26:196,-1.6769,-2.6112,-2.6741,4.096
13:47:26:207,-1.3446,-2.8281,-2.4669,3.986
13:47:26:211,-1.1711,-3.0311,-2.2415,3.948
13:47:26:221,-1.1982,-3.1445,-1.9767,3.903
13:47:26:237,-1.1723,-3.0530,-1.3559,3.540
13:47:26:241,-1.2672,-2.9544,-0.9548,3.353
13:47:26:253,-1.3389,-2.3897,-0.1543,2.744
13:47:26:262,-1.0771,-1.4276,0.0444,1.789
13:47:26:276,0.6848,3.1193,0.1389,3.197
13:47:26:282,1.6883,5.7424,1.3798,6.142
13:47:26:292,4.0416,7.4268,5.7415,10.220
13:47:26:308,5.3121,4.2881,9.3166,11.550
13:47:26:316,2.2053,-0.4570,9.3952,9.661
13:47:26:321,1.0545,-1.0303,8.4403,8.568
13:47:26:331,-0.9284,-2.0938,5.9685,6.393
13:47:26:342,-0.8279,-2.0507,5.9580,6.355
13:47:26:357,-2.4403,-0.0704,6.0021,6.480
13:47:26:361,-2.4733,1.5100,5.9709,6.637
13:47:26:372,-2.4974,3.2483,2.9462,5.047
13:47:26:382,-3.0358,3.1419,-1.2998,4.558
13:47:26:397,-5.7622,2.2830,-5.3396,8.181
13:47:26:404,-6.7033,2.2024,-5.5890,9.001
13:47:26:412,-7.4570,1.4640,-6.2519,9.841
13:47:26:423,-5.2199,0.1851,-6.2507,8.146
13:47:26:437,-1.2151,-1.8565,-5.9493,6.350
13:47:26:441,0.1770,-2.2745,-5.4590,5.917
13:47:26:454,1.5745,-2.5075,-5.1655,5.954
13:47:26:462,1.5804,-2.3064,-5.3232,6.013
13:47:26:477,0.6095,0.1739,-6.0061,6.039
13:47:26:482,0.2243,1.4567,-6.1711,6.345
13:47:26:491,-0.6117,4.6847,-6.6393,8.149
13:47:26:506,-0.6082,6.7531,-6.5682,9.440
13:47:26:518,0.5986,4.1401,-3.6082,5.524
13:47:26:521,1.5477,1.8282,-2.6992,3.609
13:47:26:532,3.2705,-0.3562,-1.7708,3.736
13:47:26:541,4.7185,-0.6881,-1.4690,4.990
13:47:26:555,6.6271,0.5934,-1.2497,6.770
13:47:26:562,6.7680,0.5914,-0.9919,6.866
13:47:26:572,6.7342,0.0410,-0.5313,6.755
13:47:26:582,6.3309,-0.4692,0.0102,6.348
13:47:26:596,5.0565,-0.4120,0.4966,5.098
13:47:26:605,4.4243,-0.4024,0.8313,4.520
13:47:26:611,3.8176,-0.8166,0.9578,4.020
13:47:26:623,3.4986,-1.5522,0.9712,3.949
13:47:26:635,3.9504,-1.9524,0.5849,4.445
13:47:26:641,4.1208,-1.8895,0.4579,4.556
13:47:26:652,3.7827,-1.5862,0.0518,4.102
13:47:26:661,2.9516,-1.1828,-0.0605,3.180
13:47:26:676,2.4695,-0.9050,0.0145,2.630
13:47:26:681,2.2091,-0.7877,0.4271,2.384
13:47:26:692,1.5445,-0.5563,1.9158,2.523
13:47:26:705,0.7155,-0.2734,3.9782,4.051
13:47:26:716,-0.1020,0.1882,4.1220,4.128
13:47:26:721,-0.2513,0.3030,3.2306,3.255
13:47:26:731,-0.3239,0.3295,0.9977,1.099
13:47:26:741,-0.0261,0.0085,-0.5869,0.588
13:47:26:756,0.4723,-0.3341,-1.0009,1.156
13:47:26:762,0.6841,-0.2649,-0.6841,1.003
13:47:26:771,0.8984,0.0073,0.0781,0.902
13:47:26:781,0.9612,0.3242,0.7591,1.267
13:47:26:796,1.0025,0.6854,1.5358,1.958
13:47:26:805,1.0829,0.8359,1.8010,2.262
13:47:26:811,1.2772,1.0276,2.0039,2.589
13:47:26:826,1.4820,1.1291,2.0746,2.788
13:47:26:836,1.4564,1.2270,2.0068,2.767
13:47:26:841,1.3834,1.2066,1.9834,2.703
13:47:26:851,1.2524,1.2161,1.8838,2.568
13:47:26:862,1.2515,1.3023,1.6808,2.467
13:47:26:875,1.1494,1.4812,1.3251,2.296
13:47:26:882,1.2939,1.4795,1.1467,2.276
13:47:26:892,1.5466,1.5722,1.0378,2.437
13:47:26:907,1.6865,1.9177,1.0463,2.760
13:47:26:917,1.4297,2.2343,0.7407,2.754
13:47:26:921,1.3736,2.5913,0.6071,2.995
13:47:26:932,1.1382,4.6912,0.1690,4.830
13:47:26:942,0.8364,7.4794,-0.6340,7.553
13:47:26:956,1.7763,5.3202,-0.5712,5.638
13:47:26:961,1.9495,4.1199,-0.3120,4.568
13:47:26:971,1.6123,3.8478,-0.1842,4.176
13:47:26:981,1.5585,2.4088,-0.0418,2.869
13:47:26:996,1.5869,-0.4825,0.5371,1.743
13:47:27:005,1.3696,-1.2113,0.7367,1.971
13:47:27:012,1.0787,-1.5260,1.0135,2.126
13:47:27:023,0.9716,-1.4399,0.9805,1.995
13:47:27:036,0.7237,-1.2747,0.6287,1.595
13:47:27:041,0.4370,-1.2527,0.3110,1.363
13:47:27:052,0.0179,-1.0537,-0.1872,1.070
13:47:27:061,-0.5206,-0.5766,-0.9274,1.210
13:47:27:076,-0.4732,-0.5682,-0.9799,1.228
13:47:27:083,-1.7676,0.6521,-2.2603,2.943
13:47:27:092,-2.0970,0.2605,-2.7835,3.495
13:47:27:104,-2.2329,-0.3790,-2.9664,3.732
13:47:27:115,-1.5510,-1.1382,-2.3746,3.056
13:47:27:121,-1.0080,-1.9359,-2.0062,2.965
13:47:27:132,-0.2098,-1.8364,-0.8463,2.033
13:47:27:141,-0.1421,-0.7356,0.1789,0.770
13:47:27:156,0.2430,0.4928,1.7490,1.833
13:47:27:161,0.8238,0.4950,2.0443,2.259
13:47:27:171,1.7902,-0.0713,2.3427,2.949
13:47:27:182,2.1828,-0.8001,1.7708,2.922
13:47:27:197,1.1891,-1.1538,0.8381,1.857
13:47:27:204,0.9693,-0.8586,0.3274,1.336
13:47:27:211,0.9117,-0.4403,-0.5975,1.176
13:47:27:223,0.9573,-0.0645,-1.9327,2.158
13:47:27:236,1.1410,0.1746,-2.8638,3.088
13:47:27:241,1.1793,0.2641,-3.0438,3.275
13:47:27:254,1.1350,0.2246,-2.9340,3.154
13:47:27:261,0.8908,-0.0125,-2.6096,2.758
13:47:27:275,0.0002,-0.8103,-2.4803,2.609
13:47:27:281,-0.5504,-1.0456,-2.5610,2.820
13:47:27:292,-1.2949,-1.4291,-2.7170,3.332
13:47:27:305,-1.7488,-1.6065,-2.8274,3.692
13:47:27:316,-2.3206,-1.8217,-2.7877,4.059
13:47:27:322,-2.0249,-1.8897,-2.5849,3.789
13:47:27:332,-2.2901,-1.9663,-2.7395,4.076
13:47:27:342,-2.1444,-2.1940,-2.7111,4.094
13:47:27:356,-1.5912,-2.9034,-2.6507,4.241
13:47:27:362,-1.3317,-3.1173,-2.6540,4.305
13:47:27:372,-0.8573,-3.4168,-2.4359,4.283
13:47:27:382,-0.8571,-3.3995,-1.9182,3.996
13:47:27:395,-1.3785,-2.7394,-0.6351,3.132
13:47:27:404,-1.6069,-2.0856,0.0159,2.633
13:47:27:412,-1.5550,-0.8044,0.8754,1.957
13:47:27:423,-1.0396,1.2756,1.4293,2.180
13:47:27:439,2.0265,6.1490,3.0164,7.142
13:47:27:442,3.1539,6.5978,4.3690,8.519
13:47:27:453,5.3844,5.2432,7.9571,10.945
13:47:27:461,4.2665,1.5282,9.7068,10.713
13:47:27:477,-0.1967,-1.2222,7.4430,7.545
13:47:27:481,-2.1096,-2.2711,6.1488,6.886
13:47:27:491,-3.3692,-3.5010,5.5274,7.359
13:47:27:503,-2.7516,-2.3693,6.3040,7.275
13:47:27:516,-1.9159,1.6610,5.8895,6.412
13:47:27:521,-1.5090,2.7879,3.0688,4.412
13:47:27:531,-2.1894,4.0417,-1.9734,5.002
13:47:27:541,-4.9531,3.6068,-5.6678,8.347
13:47:27:556,-9.6823,1.3121,-7.2871,12.189
13:47:27:561,-9.3260,0.5996,-6.8628,11.594
13:47:27:571,-5.7243,-0.6997,-6.0111,8.330
13:47:27:581,-1.9419,-1.8599,-5.1693,5.827
13:47:27:596,1.1480,-2.6044,-4.5636,5.378
13:47:27:606,1.7000,-2.6876,-4.3675,5.403
13:47:27:612,1.3344,-1.6229,-4.7614,5.204
13:47:27:625,0.3034,1.2734,-5.4806,5.635
13:47:27:636,-1.1290,6.1101,-7.9468,10.088
13:47:27:642,-0.8026,7.5062,-8.6773,11.501
13:47:27:652,0.8046,6.7396,-7.4716,10.094
13:47:27:662,3.2127,2.0701,-5.2730,6.512
13:47:27:676,6.7638,-1.2757,-3.6713,7.801
13:47:27:682,7.3811,-1.4085,-3.4672,8.276
13:47:27:692,8.0600,-1.1201,-3.0638,8.695
13:47:27:705,8.0808,-1.1317,-2.2898,8.475
13:47:27:722,6.8938,-1.6034,-0.8415,7.128
13:47:27:724,5.9419,-1.8129,-0.2246,6.216
13:47:27:733,4.1963,-1.7007,0.5786,4.565
13:47:27:743,2.9849,-1.2820,0.9394,3.382
13:47:27:756,1.7383,-0.9669,1.2356,2.342
13:47:27:762,1.6039,-1.3205,1.2725,2.436
13:47:27:773,2.0778,-1.8900,1.2675,3.082
13:47:27:782,2.4978,-1.3597,1.2435,3.104
13:47:27:796,2.2904,-0.4018,0.8592,2.479
13:47:27:805,2.0269,-0.3697,0.8372,2.224
13:47:27:812,1.3840,-0.5367,0.8150,1.693
13:47:27:825,0.8068,-0.7381,0.9137,1.425
13:47:27:837,0.1455,-0.5873,1.3208,1.453
13:47:27:841,-0.2000,-0.3654,1.8648,1.911
13:47:27:852,-0.8185,-0.2145,2.9785,3.096
13:47:27:862,-1.3704,-0.0967,3.1179,3.407
13:47:27:876,-1.3881,0.3630,1.2890,1.929
13:47:27:882,-0.9732,0.3201,0.8470,1.329
13:47:27:892,0.2342,0.2767,0.4445,0.574
13:47:27:905,0.5110,0.6010,0.4996,0.934
13:47:27:917,0.3108,0.9155,0.9314,1.342
13:47:27:926,0.4025,0.9864,1.1526,1.570
13:47:27:931,0.7060,1.0229,1.4824,1.934
13:47:27:941,1.1065,1.1105,1.7083,2.319
13:47:27:955,1.2034,0.9723,1.7790,2.358
13:47:27:961,1.1377,0.8153,1.8195,2.296
13:47:27:972,1.1104,0.6610,1.8253,2.236
13:47:27:981,1.2027,0.5156,1.8082,2.232
13:47:27:996,1.3254,0.5412,1.6487,2.184
13:47:28:005,1.2311,0.5252,1.5436,2.043
13:47:28:011,0.6845,0.5664,1.3129,1.585
13:47:28:025,0.6099,0.6452,1.0450,1.371
13:47:28:036,1.2229,0.7595,0.9898,1.747
13:47:28:041,1.3492,1.1274,0.9452,1.996
13:47:28:054,1.3484,1.1230,0.9274,1.985
13:47:28:062,1.3217,2.1498,0.7334,2.628
13:47:28:077,1.2532,3.1863,0.7455,3.504
13:47:28:081,1.3109,4.3722,0.6998,4.618
13:47:28:093,1.0353,7.0914,0.5209,7.185
13:47:28:106,1.3476,6.0697,0.7631,6.264
13:47:28:117,1.4253,3.4841,1.4722,4.042
13:47:28:128,0.9887,3.9063,1.3729,4.257
13:47:28:131,0.7751,3.4088,0.9934,3.634
13:47:28:141,1.0558,1.1583,0.6912,1.713
13:47:28:156,0.7547,-1.0947,0.5844,1.452
13:47:28:161,0.6249,-1.5171,0.5493,1.730
13:47:28:171,0.4483,-1.8083,0.5261,1.936
13:47:28:182,0.2405,-2.0062,0.4340,2.067
13:47:28:195,0.0706,-2.0585,0.2914,2.080
13:47:28:206,-0.0777,-1.9157,0.0960,1.920
13:47:28:212,-0.4590,-1.4825,-0.2746,1.576
13:47:28:223,-1.0971,-1.0542,-0.6802,1.667
13:47:28:236,-1.9819,0.1265,-1.4993,2.488
13:47:28:241,-2.2672,0.2805,-1.8086,2.914
13:47:28:255,-2.5539,1.0230,-2.0764,3.447
13:47:28:261,-2.1907,0.1832,-1.6603,2.755
13:47:28:276,-1.1215,-0.6798,-0.6872,1.481
13:47:28:282,-0.7850,-0.5812,-0.5243,1.109
13:47:28:292,-0.6763,-0.5355,-0.8368,1.202
13:47:28:306,-0.3470,-0.2410,0.6614,0.785
13:47:28:316,0.2543,-0.2360,1.3317,1.376
13:47:28:325,0.6996,-0.3059,1.1974,1.420
13:47:28:333,1.6346,-0.6994,0.6984,1.910
13:47:28:343,1.8941,-0.9967,0.1166,2.144
13:47:28:356,1.3012,-0.4553,-0.3483,1.422
13:47:28:361,1.1782,-0.1484,-0.7466,1.403
13:47:28:371,1.2759,0.1525,-1.4368,1.928
13:47:28:382,1.2042,0.2282,-1.9578,2.310
13:47:28:397,1.0506,-0.1400,-1.9113,2.186
13:47:28:405,0.9094,-0.1849,-1.8900,2.106
13:47:28:412,0.4786,-0.6335,-1.7150,1.890
13:47:28:424,-0.4012,-1.1109,-1.7463,2.108
13:47:28:436,-1.5703,-1.6206,-2.0026,3.017
13:47:28:442,-1.6895,-1.7218,-2.2797,3.319
13:47:28:453,-1.7067,-2.0841,-2.6157,3.755
13:47:28:462,-2.1187,-2.3167,-2.8948,4.270
13:47:28:476,-2.0599,-2.5949,-3.1433,4.567
13:47:28:482,-1.9883,-2.7547,-3.0393,4.558
13:47:28:492,-1.9975,-2.9303,-2.8200,4.531
13:47:28:507,-1.6935,-3.0986,-2.6481,4.414
13:47:28:516,-1.6273,-3.0713,-2.3906,4.219
13:47:28:525,-1.6294,-3.0729,-2.2092,4.120
