time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.344070,-0.7073,-0.2357,-1.2641,1.468
5.345200,-0.6980,-0.1268,-1.2549,1.442
5.357063,-0.5644,0.1751,-1.4497,1.565
5.364753,0.4244,-0.4414,-2.5653,2.637
5.379633,-1.0043,0.0799,-1.2268,1.587
5.384357,-1.4599,0.3000,-1.0866,1.844
5.394224,-1.4471,-0.0619,-0.4398,1.514
5.404329,-1.7872,-0.1156,-0.2531,1.809
5.423334,-1.3730,0.0108,-0.4645,1.450
5.428349,-1.1411,-0.0664,-0.6263,1.303
5.435852,-1.0581,-0.1842,-0.5309,1.198
5.444228,-0.5095,-0.0762,-1.4238,1.514
5.458374,-0.1287,0.0357,-2.0029,2.007
5.464429,0.1044,-0.0360,-2.2307,2.233
5.474481,0.3034,-0.3269,-2.0821,2.129
5.486916,0.2681,-0.0105,-0.7527,0.799
5.502938,0.3296,0.2920,-2.1866,2.230
5.503646,0.3668,0.1274,-2.2592,2.292
5.514574,0.0186,-0.1753,-2.1508,2.158
5.524933,-0.2637,-0.1482,-1.6766,1.704
5.537983,-0.5112,-0.0568,-1.1583,1.267
5.543929,-0.7374,-0.1004,-0.9322,1.193
5.554545,-0.8754,-0.1236,-0.7117,1.135
5.564116,-0.8223,-0.0804,-0.6072,1.025
5.578434,-0.5799,0.1395,-0.8711,1.056
5.584720,-0.5086,0.1557,-1.2021,1.315
5.594213,-0.5706,0.1385,-2.0896,2.171
5.603757,-0.6090,0.0865,-2.6384,2.709
5.623834,-0.4260,-0.1510,-2.6013,2.640
5.625467,-0.1391,-0.1014,-2.4542,2.460
5.635836,-0.4189,-0.3339,-2.4673,2.525
5.644206,-0.1775,0.1980,-2.5126,2.527
5.659242,-0.1362,0.3002,-2.1105,2.136
5.663839,-0.4292,-0.0172,-2.2555,2.296
5.674597,-0.7376,-0.4652,-1.9363,2.124
5.686969,-1.3948,-0.4845,-0.8574,1.707
5.698703,-1.6215,-0.4683,-0.0764,1.689
5.704187,-1.5335,-0.5066,0.0363,1.615
5.714131,-1.2981,-0.9006,0.9357,1.836
5.724173,-0.7360,-1.3836,2.3031,2.786
5.739385,0.3725,-1.5702,2.9470,3.360
5.744682,0.7160,-1.6043,2.9269,3.414
5.755086,1.0397,-1.6883,2.8763,3.493
5.764358,0.5068,-1.4926,2.4715,2.931
5.778807,-1.6626,-0.2119,3.6616,4.027
5.785031,0.1163,-0.5027,4.3421,4.373
5.794345,0.8142,-1.1255,2.6636,3.004
5.804468,0.9642,-1.4557,1.6822,2.425
5.823804,1.3491,-1.3696,1.4809,2.427
5.825569,1.0829,-1.5618,1.7756,2.601
5.839041,0.4114,-1.3845,2.0315,2.493
5.844096,0.1937,-1.0528,2.0784,2.338
5.860053,0.5538,-1.0099,1.6938,2.048
5.864018,0.6380,-1.0409,1.5155,1.946
5.874491,0.8251,-0.6571,0.6242,1.226
5.886916,0.9415,-0.4639,-0.1735,1.064
5.898505,0.2837,-0.6059,-0.5212,0.848
5.903864,-0.0464,-0.7142,-0.3912,0.816
5.915025,-0.4391,-0.5622,-0.1921,0.739
5.924481,-0.6974,-0.3567,-0.3348,0.852
5.938207,-0.4843,0.0567,-0.9575,1.074
5.944031,-0.4117,0.0946,-1.0720,1.152
5.954162,-0.1537,0.1768,-0.9400,0.969
5.963958,0.0918,0.1614,-0.4058,0.446
5.979002,0.7862,-0.0838,-0.9114,1.207
5.984957,0.4715,-0.2342,-1.3877,1.484
5.994217,0.1098,-0.2942,-1.7004,1.729
6.004209,-0.6057,-0.0328,-1.4700,1.590
6.024328,-1.0453,0.3688,-1.7276,2.053
6.026282,-1.1272,0.4753,-1.7843,2.163
6.040466,-0.3629,0.3237,-2.1052,2.161
6.044531,-0.4247,0.3042,-2.1933,2.255
6.058182,0.6735,0.0225,-1.8295,1.950
6.064014,0.7225,-0.1125,-1.7676,1.913
6.074316,0.6728,-0.3761,-1.5972,1.773
6.086171,0.5786,-0.6142,-1.4543,1.681
6.098989,0.6584,-0.5973,-1.1240,1.433
6.103805,0.6690,-0.4246,-1.0335,1.302
6.114263,0.8806,-0.3128,-0.7235,1.182
6.124869,1.1203,-0.3820,-0.7043,1.377
6.138908,1.5058,-0.5300,-0.8076,1.789
6.143794,1.6373,-0.5204,-0.8598,1.921
6.155597,1.8751,-0.6079,-0.9678,2.196
6.164552,1.4380,-0.6681,-0.9907,1.870
6.179145,0.1490,-0.7654,-0.7230,1.063
6.184590,-0.1525,-0.7383,-0.6024,0.965
6.194525,-0.6007,-0.7691,-0.4708,1.083
6.204181,-1.0424,-0.7096,-0.2866,1.293
6.220483,-1.6849,-0.8122,-0.0216,1.871
6.223882,-1.9395,-0.6936,0.3299,2.086
6.236315,-2.1017,-0.7324,1.0194,2.448
6.244634,-1.5534,-0.8618,1.7010,2.459
6.258564,-0.5522,-1.2122,2.5334,2.862
6.265206,-0.7002,-1.1340,3.1645,3.434
6.276614,-0.9364,-1.1187,4.2788,4.521
6.284780,-0.1821,-1.0266,4.2561,4.382
6.299096,0.2020,-1.2526,2.4616,2.769
6.304420,0.0153,-1.1721,1.9789,2.300
6.314667,0.4623,-0.9283,1.3508,1.703
6.324685,1.0784,-1.0398,0.6245,1.623
6.339104,0.4645,-0.5133,0.0172,0.692
6.343759,0.5094,-0.5520,0.0662,0.754
6.354297,0.5190,-0.3278,-0.4043,0.735
6.364569,0.6924,-0.2814,-0.4767,0.886
6.379371,0.6018,-0.2047,-0.1646,0.657
6.384112,0.4853,-0.1978,-0.0275,0.525
6.395846,0.1954,-0.2007,0.1919,0.340
6.404476,-0.0139,-0.2251,0.3955,0.455
6.424223,-0.1186,-0.1465,0.3727,0.418
6.425980,-0.1538,-0.1291,0.2370,0.311
6.438656,-0.3493,-0.2142,0.1087,0.424
6.444029,-0.5949,-0.3932,0.1172,0.723
6.458568,-0.7583,-0.6156,0.5652,1.128
6.464210,-0.7280,-0.6162,0.7218,1.196
6.474618,-0.7017,-0.6397,0.7681,1.221
6.487518,-0.7794,-0.5731,0.4679,1.075
6.498943,-0.7833,-0.4284,-0.0487,0.894
6.504665,-0.5875,-0.4293,-0.1415,0.741
6.514987,0.3606,-0.9681,-0.4029,1.109
6.524587,-0.1538,-0.2467,-0.6321,0.696
6.538819,0.3480,0.0019,-0.5649,0.663
6.545317,0.6684,-0.1779,-0.6957,0.981
6.555112,0.4996,-0.3137,-0.7091,0.922
6.564012,0.3154,-0.3347,0.0251,0.461
6.580020,0.5095,-0.8456,-0.4959,1.105
6.586949,0.4440,-0.6929,-0.2352,0.856
6.593832,0.3397,-0.3310,-0.2370,0.530
6.604556,0.3780,0.0094,-0.1683,0.414
6.625443,-0.0106,0.6289,-0.3534,0.722
6.626674,-0.2099,0.8668,-0.8803,1.253
6.640072,-0.1006,0.7515,-1.2286,1.444
6.644283,-0.2992,0.2383,-1.3325,1.386
6.658480,-1.1959,-0.3330,-1.1686,1.705
6.665276,-1.6788,-0.6010,-0.9895,2.039
6.674395,-1.9121,-0.9017,-0.2566,2.130
6.685378,-1.4532,-0.9027,0.9030,1.934
6.698978,-1.1856,-0.4645,3.2165,3.459
6.704543,-0.5851,-0.2899,3.7342,3.791
6.714008,-0.8570,-0.0136,1.3057,1.562
6.724089,-0.3827,-0.3705,0.8955,1.042
6.738432,-0.8339,-0.7901,1.8938,2.215
6.744014,-0.5461,-0.8798,2.2962,2.519
6.756205,-0.0624,-0.6852,1.1569,1.346
6.764279,-0.3101,-0.4434,-0.9596,1.102
6.778338,-0.6781,-0.4241,-1.1943,1.437
6.784995,-0.3662,-0.3016,-0.8101,0.939
6.794141,-0.0354,-0.5927,-0.4745,0.760
6.803775,-0.1456,-1.2420,0.5899,1.383
6.825141,0.3075,-1.1320,1.7400,2.098
6.826363,0.6648,-0.9476,1.9665,2.282
6.838980,1.6826,-0.4370,2.2554,2.848
6.844737,2.4964,0.0288,2.2682,3.373
6.858566,2.6157,0.0839,1.7665,3.157
6.863918,2.2058,-0.1239,1.2028,2.515
6.874419,1.4207,-0.4995,0.1285,1.511
6.885344,0.9279,-0.5714,-0.6499,1.269
6.898442,0.7433,-0.1901,-1.1998,1.424
6.905706,0.6890,-0.0989,-1.3203,1.493
6.914588,0.5014,-0.0382,-1.5509,1.630
6.924382,0.2299,-0.0414,-1.7070,1.723
6.939078,-0.3306,-0.1637,-1.6464,1.687
6.943783,-0.6883,-0.2795,-1.6055,1.769
6.954183,-1.1584,-0.5773,-1.5028,1.983
6.965979,-1.2778,-0.6114,-1.4985,2.062
6.979124,-1.4206,-0.7175,-1.7168,2.341
6.986378,-1.5933,-1.0133,-1.8273,2.628
6.994317,-1.4762,-0.7008,-2.4446,2.940
7.006988,-0.5254,0.0550,-3.0749,3.120
7.025247,1.5694,1.0806,-1.9207,2.706
7.026358,1.7356,0.9264,-1.7408,2.627
7.034674,0.9721,-0.2798,-2.3579,2.566
7.044023,0.0589,-0.8131,-3.2600,3.360
7.059426,0.5377,0.0790,-3.1362,3.183
7.064069,0.4359,0.4633,-2.7084,2.782
7.074949,-0.4152,0.4168,-1.9356,2.023
7.087395,-0.6625,0.1352,-1.0807,1.275
7.100417,-0.6846,-0.9237,0.5313,1.267
7.105785,-0.6471,-0.9564,0.7765,1.392
7.114907,-0.5684,-0.7657,1.0620,1.427
7.124899,-0.8629,-0.5166,1.1426,1.522
7.139381,-1.0999,-0.4199,1.2989,1.753
7.144798,-0.9394,-0.3729,1.1123,1.503
7.154471,-0.7622,-0.4803,0.8618,1.247
7.164187,-0.5765,-0.4466,0.9249,1.178
7.179007,-0.2523,-0.4270,1.5858,1.662
7.185361,-0.0807,-0.3630,1.5400,1.584
7.194443,0.1144,-0.3613,0.9797,1.050
7.204453,0.0865,-0.3981,0.4555,0.611
7.225411,0.0187,-0.4237,0.4318,0.605
7.227015,-0.5257,-0.6382,0.5178,0.976
7.234645,0.2989,-0.4818,0.8534,1.025
7.243912,0.7640,-0.4115,0.8443,1.211
7.258162,0.2283,-0.9103,0.7381,1.194
7.264331,0.2122,-0.8657,0.7550,1.168
7.274544,0.3443,-0.7245,0.8401,1.162
7.284379,0.4322,-0.5576,0.9132,1.154
7.299087,0.1805,-0.6527,0.8894,1.118
7.305544,0.1497,-0.6226,0.8399,1.056
7.314518,0.2140,-0.5708,0.6789,0.912
7.324844,0.2454,-0.5321,0.5445,0.800
7.338802,0.2642,-0.4964,0.3852,0.682
7.344775,0.2615,-0.4876,0.3337,0.646
7.355860,0.2350,-0.4621,0.2775,0.588
7.364519,0.2392,-0.4481,0.2734,0.577
7.378283,0.2186,-0.4448,0.2755,0.567
7.384838,0.2141,-0.4350,0.2814,0.561
7.394814,0.1918,-0.4353,0.3100,0.568
7.405494,0.1803,-0.4271,0.3061,0.556
7.423421,0.1271,-0.4105,0.3156,0.533
7.424835,0.1045,-0.3859,0.2907,0.494
7.439526,0.0909,-0.3724,0.2340,0.449
7.444178,0.0309,-0.3555,0.1523,0.388
7.459339,0.0032,-0.3253,0.0405,0.328
7.464291,-0.0454,-0.3244,-0.0252,0.328
7.475290,-0.0605,-0.3047,-0.0717,0.319
7.484552,-0.0976,-0.2727,-0.1019,0.307
7.498934,-0.0923,-0.2880,-0.1423,0.334
7.505734,-0.1026,-0.2714,-0.1166,0.313
7.514660,-0.1020,-0.2729,-0.1159,0.314
7.524763,-0.0498,-0.2638,-0.0803,0.280
7.538884,-0.0106,-0.2681,-0.0144,0.269
7.544684,0.0040,-0.2690,0.0292,0.271
7.554222,0.0159,-0.2933,0.0605,0.300
7.565396,0.0254,-0.3031,0.0821,0.315
7.579102,0.0254,-0.2844,0.1039,0.304
7.584599,0.0232,-0.2925,0.0901,0.307
7.594409,-0.0096,-0.2961,0.0719,0.305
7.604449,0.0059,-0.3145,0.0636,0.321
7.628460,0.0173,-0.2774,0.0368,0.280
7.629594,0.0166,-0.2528,0.0272,0.255
7.635036,0.0373,-0.2427,0.0457,0.250
7.643831,0.0483,-0.2134,0.0603,0.227
7.658747,0.0373,-0.1696,0.1037,0.202
7.663883,0.0450,-0.1499,0.1114,0.192
7.674363,0.0353,-0.1040,0.0854,0.139
7.684659,0.0304,-0.0632,0.0551,0.089
7.698565,-0.0292,-0.0682,-0.0080,0.075
7.709228,-0.0299,-0.0415,0.0212,0.055
7.714345,0.0548,-0.0119,0.1213,0.134
7.724352,0.0436,-0.0129,0.2120,0.217
7.738659,0.0252,-0.0873,0.0994,0.135
7.745014,0.0104,-0.1016,0.0162,0.103
7.753950,-0.0091,-0.1171,-0.0739,0.139
7.763984,0.0237,-0.1422,-0.0925,0.171
7.778866,-0.0302,-0.1548,-0.0589,0.168
7.783937,-0.0300,-0.1477,-0.0571,0.161
7.794115,-0.0833,-0.2194,-0.0512,0.240
7.804961,-0.0991,-0.2544,-0.0460,0.277
7.826599,-0.1222,-0.3442,0.0667,0.371
7.828068,0.0041,-0.4683,0.0175,0.469
7.834876,-0.1592,-0.4771,0.3632,0.620
7.844092,-0.2360,-0.3033,0.5960,0.709
7.858181,-0.2571,-0.2531,0.7772,0.857
7.863773,-0.2740,-0.2162,0.6814,0.766
7.873958,-0.1944,-0.1574,0.3992,0.471
7.884568,-0.1180,-0.1497,0.1431,0.238
7.898895,0.1130,-0.0106,-0.1795,0.212
7.909746,0.4595,0.0788,-0.2601,0.534
7.914211,0.5844,0.0048,-0.4340,0.728
7.925354,0.3542,-0.1427,-0.5645,0.682
7.939589,0.2438,0.0078,-0.4934,0.550
7.944005,0.2276,0.1118,-0.3979,0.472
7.955786,0.0454,0.1741,-0.3877,0.427
7.963939,-0.2288,0.1167,-0.4601,0.527
7.978399,-0.4182,0.1671,-0.4598,0.644
7.983795,-0.4507,0.1888,-0.4320,0.652
7.994144,-0.4802,0.1708,-0.4347,0.670
8.004264,-0.4128,0.1296,-0.4338,0.613
8.026395,-0.0852,0.0225,-0.5056,0.513
8.027622,-0.0154,-0.0414,-0.5194,0.521
8.040836,0.0438,-0.1228,-0.4723,0.490
8.045510,-0.0005,-0.1470,-0.2319,0.275
8.060044,0.0599,-0.1442,-0.0421,0.162
8.066752,0.0133,-0.1835,-0.0447,0.189
8.074815,-0.0712,-0.2136,0.0251,0.227
8.084111,-0.1040,-0.2129,0.0747,0.248
8.098436,-0.1053,-0.2066,0.1823,0.295
8.105339,-0.0097,-0.2110,0.1645,0.268
8.114029,0.0015,-0.2463,0.0984,0.265
8.125630,0.0217,-0.2636,0.1108,0.287
8.139895,0.0913,-0.2435,0.2015,0.329
8.143957,0.1008,-0.2408,0.2103,0.335
8.155306,0.1226,-0.2434,0.2430,0.365
8.164200,0.1366,-0.3282,0.2701,0.446
8.178781,0.1479,-0.3503,0.5531,0.671
8.184085,0.1901,-0.2605,0.7779,0.842
8.194377,0.2631,-0.2332,1.0017,1.062
8.204454,0.2894,-0.3237,0.9869,1.078
8.218758,0.2717,-0.3818,0.3793,0.603
8.227879,0.2132,-0.3902,0.2477,0.509
8.235427,0.0353,-0.3475,0.2412,0.424
8.245483,-0.0123,-0.3699,0.5131,0.633
8.258608,0.3536,-0.1732,0.7621,0.858
8.263668,0.1891,-0.1376,0.8269,0.859
8.274245,0.0263,-0.0828,0.8324,0.837
8.284483,-0.1058,0.0663,0.6436,0.656
8.298118,-0.0227,0.2299,0.0223,0.232
8.305174,0.0202,0.2196,-0.1487,0.266
8.314231,0.0018,0.1490,-0.4549,0.479
8.326790,0.2152,0.2210,-0.6182,0.691
8.338552,-0.0274,-0.0978,-0.8968,0.903
8.343945,-0.0342,-0.0770,-0.9084,0.912
8.354061,-0.0280,0.0616,-1.0053,1.008
8.363825,-0.1493,-0.0677,-1.0031,1.016
8.378870,-0.2716,-0.2623,-1.0151,1.083
8.384034,-0.3146,-0.2950,-0.9780,1.069
8.393921,-0.4120,-0.2962,-0.8887,1.023
8.404696,-0.5735,-0.2358,-0.7284,0.957
8.425692,-0.5957,-0.1637,-0.3552,0.713
8.430201,-0.5476,-0.1951,-0.2754,0.643
8.434498,-0.4363,-0.2690,-0.1846,0.545
8.443852,-0.3122,-0.1990,-0.2264,0.434
8.458507,-0.1116,-0.1144,-0.3086,0.348
8.463988,-0.1148,-0.0862,-0.3286,0.359
8.473818,-0.1430,-0.0526,-0.2632,0.304
8.484517,-0.0565,0.0151,-0.1573,0.168
8.500277,0.0507,0.0459,-0.0376,0.078
8.504758,0.0660,0.0763,-0.0215,0.103
8.513898,0.0641,0.0819,0.1022,0.146
8.525838,0.1514,0.0907,0.1932,0.262
8.539713,0.2452,0.0369,0.2886,0.380
8.544059,0.2265,0.0277,0.3099,0.385
8.555845,0.2484,-0.0136,0.3840,0.458
8.564246,0.2732,-0.0445,0.4154,0.499
8.578344,0.2904,-0.1600,0.4507,0.560
8.583612,0.2759,-0.1762,0.4348,0.544
8.594655,0.2647,-0.2644,0.4746,0.604
8.606148,0.2063,-0.3126,0.4912,0.618
8.621574,0.1657,-0.3162,0.4751,0.594
8.630102,0.1551,-0.2826,0.5007,0.595
8.634752,0.1146,-0.2381,0.4292,0.504
8.645459,0.1064,-0.2689,0.3465,0.451
8.659111,0.0865,-0.1946,0.1347,0.252
8.663806,0.0780,-0.1963,0.0801,0.226
8.674431,0.0247,-0.1630,-0.0240,0.167
8.683977,-0.0385,-0.1273,-0.0900,0.161
8.698382,-0.1023,-0.1126,-0.1423,0.208
8.705901,-0.1406,-0.1116,-0.1593,0.240
8.714592,-0.1654,-0.1340,-0.1389,0.254
8.725999,-0.1787,-0.1368,-0.1428,0.267
8.739438,-0.1231,-0.1513,-0.1040,0.221
8.744390,-0.1300,-0.1774,-0.0990,0.241
8.753909,-0.1229,-0.1864,-0.0873,0.240
8.763792,-0.0852,-0.1782,-0.0615,0.207
8.778249,-0.0457,-0.1628,-0.0171,0.170
8.783753,-0.0399,-0.1569,0.0008,0.162
8.794464,-0.0034,-0.1388,0.0327,0.143
8.805324,-0.0028,-0.1399,0.0478,0.148
8.818711,0.0194,-0.1052,0.0751,0.131
8.828053,0.0339,-0.1026,0.0723,0.130
8.834115,0.0376,-0.0757,0.0522,0.099
8.843964,0.0335,-0.0677,0.0439,0.087
8.858776,0.0361,-0.0473,0.0452,0.075
8.864057,0.0215,-0.0452,0.0271,0.057
8.873961,0.0186,-0.0228,0.0235,0.038
8.885653,0.0038,-0.0087,-0.0014,0.010
8.898561,-0.0324,0.0185,-0.0357,0.052
8.904996,-0.0103,0.0278,-0.0427,0.052
8.914647,-0.0213,0.0577,-0.0566,0.084
8.927244,-0.0321,0.0575,-0.0628,0.091
8.941749,-0.0471,0.0350,-0.0637,0.087
8.944015,-0.0259,0.0291,-0.0691,0.079
8.954356,-0.0189,-0.0150,-0.0481,0.054
8.963955,-0.0170,-0.0153,-0.0466,0.052
8.979674,-0.0296,-0.0529,0.0049,0.061
8.983745,-0.0114,-0.0559,0.0273,0.063
8.995015,-0.0104,-0.0607,0.0254,0.067
9.005506,0.0119,-0.0532,0.0279,0.061
9.018881,-0.0142,-0.0383,0.0181,0.045
9.024033,-0.0163,-0.0474,-0.0109,0.051
9.034803,0.0009,-0.0349,0.0010,0.035
9.043748,0.0132,-0.0321,-0.0255,0.043
9.058141,-0.0105,-0.0054,0.0054,0.013
9.063884,-0.0033,-0.0319,0.0147,0.035
9.074008,0.0206,-0.0321,0.0071,0.039
9.084014,-0.0276,-0.0272,-0.0103,0.040
9.098864,-0.0157,-0.0322,-0.0034,0.036
9.105473,-0.0299,-0.0275,0.0059,0.041
9.113992,-0.0272,-0.0301,-0.0109,0.042
9.125807,-0.0148,-0.0255,-0.0205,0.036
9.141941,0.0073,0.0052,-0.0012,0.009
9.143796,0.0313,0.0113,0.0202,0.039
9.154940,0.0189,0.0342,0.0460,0.060
9.164524,0.0422,0.0277,0.0693,0.086
9.178488,0.0168,0.0281,0.0706,0.078
9.184041,0.0198,0.0230,0.0549,0.063
9.194181,0.0061,0.0245,0.0153,0.030
9.204601,-0.0118,0.0161,-0.0260,0.033
9.219330,-0.0603,0.0097,-0.0813,0.102
9.224076,-0.0546,-0.0251,-0.0877,0.106
9.234203,-0.0578,-0.0303,-0.0720,0.097
9.243821,-0.0461,-0.0253,-0.0560,0.077
9.258528,-0.0034,-0.0365,-0.0139,0.039
9.263952,0.0004,-0.0351,0.0157,0.038
9.274225,0.0105,-0.0237,0.0518,0.058
9.284287,0.0200,-0.0245,0.0611,0.069
9.298635,0.0170,-0.0109,0.0460,0.050
9.305986,0.0209,-0.0172,0.0428,0.051
9.314161,0.0272,0.0003,0.0013,0.027
9.324082,0.0143,0.0031,-0.0162,0.022
9.344705,-0.0295,-0.0040,-0.0384,0.049
9.345825,-0.0272,-0.0088,-0.0361,0.046
9.358301,-0.0174,-0.0036,-0.0383,0.042
9.364094,-0.0147,-0.0102,-0.0358,0.040
9.378454,0.0072,0.0071,0.0099,0.014
9.384299,0.0190,0.0219,0.0026,0.029
9.396343,0.0322,0.0199,0.0184,0.042
9.404435,0.0647,0.0173,0.0487,0.083
9.418876,0.0725,0.0194,0.0618,0.097
9.425370,0.0699,0.0236,0.0622,0.097
9.434287,0.0621,0.0419,0.0624,0.097
9.444266,0.0563,0.0406,0.0504,0.086
9.459959,0.0457,0.0438,0.0240,0.068
9.463819,0.0281,0.0562,0.0027,0.063
9.474140,0.0229,0.0297,-0.0134,0.040
9.484105,-0.0127,0.0274,-0.0147,0.034
9.498795,0.0002,0.0038,0.0037,0.005
9.504841,0.0135,-0.0120,-0.0017,0.018
9.515692,0.0053,-0.0105,0.0143,0.019
9.523919,-0.0076,-0.0083,-0.0055,0.012
9.545057,-0.0272,-0.0154,0.0109,0.033
9.546437,0.0015,-0.0199,-0.0036,0.020
9.561095,-0.0132,-0.0145,-0.0086,0.021
9.565016,-0.0035,-0.0240,-0.0086,0.026
9.578707,-0.0343,-0.0209,-0.0252,0.047
9.584499,-0.0262,-0.0152,-0.0175,0.035
9.594331,-0.0300,-0.0216,-0.0144,0.040
9.606059,-0.0169,-0.0253,-0.0161,0.034
9.619318,-0.0324,-0.0168,-0.0369,0.052
9.629709,-0.0238,-0.0205,-0.0192,0.037
9.635298,-0.0201,-0.0265,-0.0064,0.034
9.645111,-0.0190,-0.0204,-0.0153,0.032
9.658684,-0.0178,-0.0095,-0.0074,0.022
9.665336,-0.0192,0.0108,-0.0020,0.022
9.674222,0.0006,-0.0124,-0.0183,0.022
9.683901,0.0061,0.0075,-0.0083,0.013
9.699177,0.0040,0.0105,0.0134,0.017
9.706833,0.0159,0.0036,0.0061,0.017
9.714450,0.0201,-0.0009,0.0128,0.024
9.727003,0.0244,-0.0149,0.0147,0.032
9.741541,0.0239,-0.0171,0.0143,0.033
9.743885,0.0256,0.0002,0.0137,0.029
9.754834,0.0149,-0.0067,0.0152,0.022
9.764334,0.0258,-0.0062,0.0239,0.036
9.778353,0.0151,0.0013,0.0110,0.019
9.784187,0.0188,0.0041,-0.0018,0.019
9.794546,0.0108,-0.0054,-0.0049,0.013
9.805120,-0.0115,0.0020,-0.0055,0.013
9.821504,-0.0092,0.0021,-0.0008,0.009
9.824591,-0.0094,0.0045,-0.0081,0.013
9.834117,0.0001,0.0022,-0.0322,0.032
9.844038,0.0002,0.0094,-0.0129,0.016
9.858848,-0.0212,-0.0002,-0.0009,0.021
9.864441,-0.0043,-0.0001,-0.0199,0.020
9.874364,-0.0115,0.0121,-0.0152,0.023
9.884518,0.0031,-0.0072,-0.0270,0.028
9.898237,0.0464,-0.0094,0.0234,0.053
9.905106,0.0387,-0.0113,0.0373,0.055
9.914230,0.0551,-0.0108,0.0658,0.087
9.924777,0.0224,0.0065,0.0788,0.082
9.945632,0.0063,0.0044,0.0272,0.028
9.946790,-0.0044,0.0021,0.0024,0.005
9.963349,-0.0338,0.0065,-0.0293,0.045
9.964757,-0.0192,0.0155,-0.0577,0.063
9.978942,-0.0615,-0.0042,-0.0786,0.100
9.984395,-0.0551,-0.0071,-0.0773,0.095
9.994501,-0.0411,-0.0097,-0.0709,0.083
10.007639,-0.0151,-0.0045,-0.0262,0.031
10.018203,0.0226,-0.0088,0.0013,0.024
10.027147,0.0257,-0.0080,0.0114,0.029
10.034780,0.0235,-0.0000,0.0401,0.046
10.044614,0.0323,-0.0042,0.0466,0.057
10.059301,0.0314,0.0083,0.0339,0.047
10.064577,0.0303,-0.0132,0.0259,0.042
10.074551,0.0293,-0.0011,0.0083,0.031
10.084442,0.0115,0.0060,-0.0116,0.017
10.098886,-0.0107,0.0128,-0.0193,0.026
10.105913,-0.0325,-0.0019,-0.0338,0.047
10.114662,-0.0182,0.0052,-0.0242,0.031
10.124443,-0.0178,0.0122,-0.0454,0.050
10.142752,-0.0030,0.0023,-0.0426,0.043
10.143816,0.0047,0.0046,-0.0207,0.022
10.158860,0.0266,0.0118,0.0202,0.035
10.163961,0.0142,0.0118,0.0391,0.043
10.179426,0.0326,0.0165,0.0409,0.055
10.184543,0.0387,0.0091,0.0378,0.055
10.194000,0.0158,0.0039,0.0248,0.030
10.206636,0.0050,-0.0156,0.0191,0.025
10.219342,0.0040,0.0082,-0.0127,0.016
10.224646,0.0033,0.0078,-0.0132,0.016
10.235478,-0.0353,-0.0092,-0.0111,0.038
10.244474,-0.0090,-0.0091,-0.0398,0.042
10.259318,0.0080,-0.0089,-0.0133,0.018
10.265080,0.0031,0.0009,0.0081,0.009
10.274612,0.0032,-0.0226,-0.0015,0.023
10.284261,-0.0067,-0.0148,0.0150,0.022
10.299399,0.0171,-0.0235,0.0196,0.035
10.305215,0.0072,-0.0200,0.0168,0.027
10.314100,0.0117,-0.0072,0.0020,0.014
10.324260,-0.0055,-0.0042,0.0112,0.013
10.345465,-0.0057,-0.0134,-0.0082,0.017
10.346721,0.0015,-0.0155,-0.0035,0.016
10.358174,-0.0057,-0.0003,0.0013,0.006
10.364547,-0.0032,0.0026,-0.0036,0.005
10.378574,0.0040,0.0143,-0.0155,0.021
10.383781,-0.0008,0.0069,0.0037,0.008
10.393994,-0.0057,0.0330,-0.0131,0.036
10.406186,-0.0129,0.0421,-0.0202,0.048
10.418720,0.0040,0.0195,-0.0080,0.021
10.425365,0.0018,0.0017,-0.0125,0.013
10.434177,-0.0029,0.0081,-0.0195,0.021
10.445577,0.0285,0.0170,-0.0120,0.035
10.459843,0.0211,0.0092,0.0047,0.024
10.463740,0.0184,-0.0056,0.0165,0.025
10.474737,0.0179,-0.0177,0.0113,0.028
10.483843,0.0101,-0.0178,0.0132,0.024
10.498459,0.0192,-0.0152,0.0129,0.028
10.505913,0.0236,-0.0317,0.0221,0.045
10.514384,-0.0107,-0.0263,0.0119,0.031
10.529411,0.0104,-0.0255,-0.0006,0.028
10.543592,-0.0067,-0.0198,-0.0129,0.025
10.545287,0.0005,-0.0212,-0.0011,0.021
10.556091,-0.0258,-0.0132,-0.0156,0.033
10.564664,-0.0038,-0.0005,-0.0201,0.020
10.578733,-0.0033,0.0025,-0.0055,0.007
10.584041,-0.0029,0.0027,-0.0147,0.015
10.595592,-0.0072,0.0006,-0.0025,0.008
10.606858,0.0049,0.0221,-0.0071,0.024
10.618741,0.0050,0.0459,-0.0238,0.052
10.628781,0.0100,0.0426,0.0029,0.044
10.633943,-0.0043,0.0414,-0.0352,0.055
10.644370,-0.0160,0.0231,-0.0181,0.033
10.662863,0.0227,0.0192,-0.0104,0.031
10.664475,0.0157,0.0395,0.0139,0.045
10.673964,0.0393,0.0093,0.0426,0.059
10.684019,0.0624,0.0274,0.0493,0.084
10.698502,0.0539,0.0285,0.0556,0.083
10.707202,0.0259,0.0102,0.0402,0.049
10.715602,-0.0068,0.0086,0.0249,0.027
10.724211,-0.0341,-0.0049,-0.0235,0.042
10.746233,-0.0387,-0.0204,-0.0543,0.070
10.747190,-0.0447,-0.0280,-0.0701,0.088
