성별,졸업시기,급여,안정성,직무내용,근로시간,발전가능성,승진제도,직장만족도,전공적합도,이직
0,0,170,2,2,3,2,3,2,1,1
0,1,160,5,4,4,4,3,4,3,0
0,1,400,5,4,4,3,3,4,1,0
1,0,200,4,4,4,4,4,4,4,0
0,1,230,5,3,2,3,1,3,4,0
1,0,175,4,3,3,3,3,3,4,0
1,1,380,5,5,5,4,5,5,2,0
0,0,250,4,3,3,2,2,3,1,1
0,1,200,4,4,4,4,4,4,4,0
0,0,300,4,2,2,4,2,2,3,1
0,1,260,4,2,5,2,3,2,3,1
0,0,258,4,4,4,4,4,4,2,0
0,0,200,4,4,3,4,3,4,4,0
0,1,200,4,4,4,3,3,4,4,0
0,1,180,3,2,3,2,3,3,3,0
0,0,234,3,4,3,3,3,3,3,0
0,0,250,5,5,5,5,5,4,3,0
0,1,200,4,2,2,2,2,2,1,1
1,0,185,3,4,4,3,4,3,3,0
1,1,180,4,3,2,4,3,2,3,0
0,1,300,4,3,4,3,4,3,3,0
1,0,200,4,4,4,4,4,4,3,0
0,0,450,5,5,5,5,5,5,5,0
0,0,330,3,3,3,4,3,2,3,1
0,0,250,3,5,2,5,5,4,5,0
1,0,330,5,5,5,5,5,4,4,0
0,0,400,3,5,4,5,4,4,5,0
0,1,391,4,4,4,2,2,3,4,0
0,1,350,4,4,3,4,4,4,4,0
0,0,290,5,4,4,4,5,5,4,0
1,1,300,4,3,3,2,2,2,3,1
0,1,290,4,4,4,3,4,4,4,0
0,1,400,2,4,4,4,4,4,3,1
1,0,280,4,4,4,4,4,4,2,0
1,0,210,3,3,4,4,4,4,3,0
0,1,350,4,4,4,4,4,4,2,0
0,0,180,3,3,3,3,3,3,3,0
0,0,267,5,3,5,4,4,5,4,0
0,0,190,4,2,4,2,2,2,1,1
0,1,300,4,4,4,3,3,4,2,0
0,1,240,3,3,3,3,3,3,3,1
0,0,180,3,4,4,4,3,3,2,0
1,0,168,3,4,4,5,3,4,1,1
0,0,210,3,4,4,3,4,4,2,0
1,1,283,2,4,5,5,1,4,3,1
0,1,250,4,5,3,5,4,4,4,0
1,1,167,4,4,4,4,4,4,1,0
0,1,333,4,4,4,3,3,4,3,0
1,0,200,4,3,4,1,4,4,2,1
0,0,250,5,5,5,5,5,5,3,0
0,0,458,4,4,5,4,4,4,3,0
0,1,200,4,4,4,3,4,4,2,0
0,0,330,5,5,5,5,5,4,2,1
0,0,160,4,3,5,4,3,3,1,1
0,1,330,4,1,2,2,4,3,1,1
0,0,220,3,3,3,3,3,3,1,0
1,1,200,4,3,1,5,1,3,1,0
0,1,200,4,4,4,3,3,3,3,0
0,0,200,4,4,2,2,3,3,3,0
1,1,180,4,4,4,4,4,4,4,0
1,0,180,5,4,5,2,2,2,3,1
1,1,200,5,4,4,4,4,3,4,1
1,0,160,4,4,4,4,4,4,4,0
0,0,240,4,4,4,4,3,4,4,0
1,0,280,4,4,5,5,5,4,3,0
1,0,180,3,3,3,4,4,4,4,0
1,1,200,5,5,5,5,5,5,5,0
0,0,190,5,3,5,3,3,4,3,0
1,0,160,3,3,3,3,3,3,3,0
0,0,250,4,4,4,4,4,4,4,0
0,0,220,5,3,3,2,3,3,1,1
1,0,210,4,4,5,4,3,4,5,0
1,0,170,3,3,2,2,2,3,5,0
1,0,200,4,4,3,4,4,4,4,0
1,0,375,3,3,3,2,2,3,4,0
0,0,291,5,3,3,3,3,4,3,0
0,0,158,3,2,3,1,3,3,4,1
0,0,160,4,4,4,4,4,3,4,0
0,0,265,4,4,4,4,4,4,3,0
0,0,200,4,4,4,4,4,4,5,0
0,0,200,3,3,3,3,3,3,4,0
1,0,200,4,4,3,4,2,4,4,0
1,1,190,5,4,5,4,4,4,5,0
0,0,290,4,4,4,4,4,4,3,0
0,1,300,5,5,4,5,4,4,3,0
1,0,275,4,3,4,2,2,3,3,0
1,0,235,4,4,4,3,4,4,3,0
0,1,260,4,4,4,4,4,4,3,1
0,0,170,4,4,5,4,2,3,4,0
1,1,210,4,4,3,3,4,4,4,0
0,0,200,3,3,4,2,3,3,1,0
0,1,285,4,4,4,4,4,3,4,0
0,0,350,5,5,3,3,3,4,2,1
1,0,180,4,4,4,4,4,4,3,0
0,0,241,3,4,5,4,3,4,3,0
0,0,200,4,3,5,2,5,4,2,0
0,0,230,4,4,4,4,3,4,4,0
0,0,233,4,4,3,4,3,4,4,1
0,0,240,2,3,3,2,3,2,2,0
0,1,375,4,4,3,4,3,4,2,1
0,0,310,5,5,5,5,5,5,3,0
0,0,230,4,4,5,4,3,3,4,0
1,0,187,2,3,4,4,4,2,4,1
0,1,250,4,4,4,4,4,3,4,0
0,0,300,5,3,3,2,3,3,2,0
0,0,250,2,3,4,3,3,3,1,0
1,0,160,5,5,2,5,3,3,5,0
0,0,250,4,4,4,4,4,4,4,0
1,0,180,4,3,4,5,4,4,2,0
1,0,168,2,2,3,2,2,3,2,0
1,1,210,3,3,4,2,2,3,2,1
0,0,180,2,4,4,4,2,3,1,0
0,0,200,4,5,4,4,3,4,3,0
0,0,308,4,5,3,4,3,3,4,1
0,0,220,4,4,4,4,3,4,3,0
1,0,230,4,5,4,5,3,3,3,0
0,0,200,1,1,1,1,1,1,2,1
0,0,350,3,5,5,5,3,5,1,0
0,0,330,5,4,4,3,3,4,4,0
0,0,270,3,3,5,3,3,3,2,0
0,1,200,4,4,4,4,3,4,4,0
1,1,230,4,4,4,3,4,3,3,1
0,0,280,5,5,5,4,4,4,2,0
0,0,180,4,4,4,4,4,4,1,0
1,0,200,4,4,4,4,4,5,1,0
0,1,230,4,3,4,4,3,4,3,0
0,0,195,3,5,3,5,2,4,1,0
0,0,200,4,4,4,4,4,4,4,0
1,1,230,3,3,3,4,4,3,3,0
1,0,200,4,4,4,3,4,4,1,0
0,0,265,4,3,3,4,2,3,2,0
1,1,160,4,4,3,4,3,3,5,0
1,0,200,4,3,4,3,3,4,4,0
1,0,170,4,4,4,4,3,4,4,0
0,0,176,4,3,4,3,2,3,3,0
0,0,220,4,5,5,4,4,4,5,0
0,0,217,4,3,4,2,3,3,4,0
1,0,175,4,4,4,4,3,4,4,0
0,1,180,4,4,4,4,4,4,4,0
1,0,190,4,4,4,4,3,4,3,0
0,0,210,5,5,5,5,5,5,5,0
1,0,180,5,3,3,5,5,4,5,0
1,1,176,2,3,4,4,2,3,4,1
0,0,320,5,5,5,4,4,5,1,0
1,0,290,3,3,4,3,3,4,2,0
0,1,190,4,4,4,2,3,4,1,0
0,0,190,5,4,4,4,3,4,5,0
0,1,433,5,5,5,5,4,5,5,0
1,0,210,2,4,4,3,3,4,5,0
0,0,160,5,3,4,2,3,3,3,0
0,0,230,5,5,5,5,3,4,3,0
0,1,354,4,4,1,5,3,4,1,0
1,0,209,4,4,3,5,3,3,1,0
0,0,425,5,2,5,2,5,3,2,1
1,0,217,4,3,5,2,2,3,2,0
1,0,185,5,4,4,5,2,3,4,0
1,0,200,4,4,3,3,4,4,3,0
0,0,160,3,2,1,2,1,1,1,1
1,0,200,5,5,5,4,4,4,5,0
0,1,210,4,4,3,3,3,4,1,0
0,1,304,2,3,4,3,3,4,3,1
0,0,180,3,3,3,3,3,3,3,1
0,0,190,5,5,2,3,4,5,3,0
0,0,250,3,3,3,1,2,4,1,0
1,1,170,3,4,4,4,3,5,3,0
0,1,280,4,4,3,2,3,3,2,1
1,0,220,4,3,5,2,1,4,2,1
0,1,250,5,4,4,2,3,4,1,0
1,1,250,4,5,4,5,3,4,4,1
0,1,170,3,4,4,5,3,3,4,0
1,0,180,3,4,3,5,4,3,4,0
1,1,250,4,5,2,4,4,4,5,0
0,0,400,4,4,2,4,3,3,4,0
0,0,180,3,4,4,3,3,4,2,0
0,0,200,5,3,3,3,3,3,3,1
1,1,200,4,3,5,3,3,3,3,0
1,0,200,4,5,4,5,2,4,5,0
0,0,300,4,4,4,4,3,4,1,0
0,0,200,5,5,4,5,4,4,4,0
1,0,207,2,4,4,4,3,4,4,0
0,0,355,4,4,5,4,2,4,3,0
0,0,275,4,3,5,3,4,4,4,1
0,1,425,4,4,4,4,2,3,5,0
0,0,250,3,5,5,3,5,3,5,0
0,0,160,3,4,4,5,4,4,5,0
0,0,180,4,3,4,3,4,4,4,0
0,0,160,3,4,4,4,2,3,2,0
0,0,200,5,5,5,5,5,5,4,0
1,0,190,3,4,4,4,4,4,4,0
0,0,250,3,3,3,3,3,3,1,0
0,0,200,4,5,5,5,3,5,5,0
1,1,215,5,4,4,4,4,5,3,0
0,0,240,4,3,5,4,4,4,3,0
0,0,170,4,4,3,3,4,4,1,0
0,0,200,5,5,5,5,5,5,5,0
1,0,180,3,4,4,4,2,3,3,1
0,0,290,4,3,3,3,3,3,3,0
0,0,240,5,5,4,5,5,4,4,0
1,0,200,3,4,4,4,4,4,3,0
1,0,170,2,3,4,3,3,4,2,0
0,1,250,3,4,3,4,3,3,3,0
0,0,200,4,4,4,4,4,4,3,0
1,1,192,2,4,5,3,3,4,5,1
0,1,200,4,3,3,2,3,3,4,0
0,0,220,5,3,3,3,3,4,4,0
0,0,280,5,5,5,5,5,5,4,0
1,1,165,4,5,5,3,2,4,5,0
1,0,190,4,3,1,4,3,2,5,1
1,0,190,5,3,3,4,4,4,4,0
1,0,180,4,4,4,4,4,4,5,0
1,0,200,4,4,4,4,5,4,1,0
0,1,200,4,3,2,3,3,3,2,0
0,0,317,5,4,4,4,3,4,3,0
0,1,250,5,2,3,3,3,3,3,0
0,0,250,4,4,4,4,4,4,4,0
0,0,180,2,3,4,3,2,4,4,1
0,0,340,4,3,4,2,3,4,2,0
1,0,200,2,2,2,2,2,3,1,0
1,0,340,3,3,3,2,3,3,3,1
1,1,180,4,4,4,3,2,4,4,0
1,1,170,1,3,4,4,3,4,3,1
1,0,168,4,4,4,4,4,4,3,1
0,0,300,5,5,4,4,5,5,5,0
1,1,235,2,4,4,3,3,4,2,0
1,1,250,3,4,4,3,4,3,3,0
1,0,232,4,4,4,4,4,4,4,0
0,0,200,2,4,5,4,3,4,4,1
0,0,265,4,3,3,3,3,3,3,0
1,0,225,4,3,4,3,3,4,4,1
1,0,240,4,4,4,4,4,4,4,0
1,0,175,4,3,3,3,3,3,5,1
1,0,157,5,5,5,2,3,4,5,1
1,1,200,3,3,3,3,3,3,3,0
1,0,200,4,3,4,5,3,4,4,0
0,0,310,4,4,4,4,4,4,4,0
1,0,190,5,5,3,5,5,5,5,0
1,0,220,2,5,5,5,5,4,5,1
0,0,165,5,4,4,3,1,2,4,1
1,0,160,4,3,4,2,4,4,5,0
1,0,160,4,5,5,5,4,4,5,0
1,0,200,5,4,4,4,4,4,4,0
0,0,230,5,4,4,5,4,4,4,0
1,0,220,5,5,5,5,5,5,5,0
1,0,200,5,5,5,5,5,5,5,0
1,0,200,4,4,4,4,4,4,4,0
1,0,250,5,5,5,3,5,3,4,0
1,1,260,4,4,5,4,3,4,5,0
1,1,380,4,3,3,3,2,4,3,0
1,0,220,5,5,5,4,3,5,5,0
1,1,225,4,3,2,3,2,2,1,1
1,1,280,5,5,4,3,4,4,2,0
1,1,210,4,3,4,3,3,4,2,0
1,0,200,4,4,4,4,4,3,2,0
1,0,200,4,4,4,4,3,4,5,0
0,0,230,5,5,5,5,5,5,5,0
0,0,220,2,5,5,5,3,5,5,0
1,0,230,5,4,4,4,4,3,4,0
1,0,200,3,4,4,3,3,4,2,0
0,0,280,5,5,4,4,4,4,5,0
1,1,200,5,4,5,3,5,3,5,0
1,0,240,2,5,5,5,5,4,5,0
1,0,200,5,5,5,5,5,5,5,0
1,0,200,5,5,5,5,5,5,4,0
0,0,200,5,5,5,5,5,5,3,0
0,0,280,5,5,5,5,4,4,5,1
0,0,170,4,3,3,3,3,4,4,1
1,1,185,5,4,5,4,4,4,2,0
1,0,250,4,4,4,4,4,4,4,0
0,0,300,5,5,5,5,5,5,5,0
0,1,250,4,5,4,5,4,1,5,0
0,1,250,5,5,4,5,2,5,1,0
1,0,270,5,4,4,4,3,4,5,0
0,1,200,4,4,4,5,4,4,1,0
1,1,220,4,5,5,5,5,5,2,1
0,0,200,5,5,5,5,5,5,3,0
1,0,220,5,5,5,5,5,5,5,0
1,0,215,5,5,5,5,5,5,5,0
0,0,280,5,4,5,4,4,4,3,0
1,1,180,5,3,2,3,3,3,3,1
1,0,200,4,2,3,1,3,2,5,0
0,0,180,4,2,2,2,2,2,1,1
0,1,200,1,1,1,1,1,1,2,1
0,1,290,3,5,5,4,2,4,5,1
0,0,200,3,3,4,4,3,3,4,0
0,0,380,5,5,2,5,2,4,5,0
0,0,220,4,4,3,3,4,4,4,0
0,0,300,2,3,3,3,3,3,5,1
0,0,420,5,4,3,4,5,4,5,0
0,0,230,4,4,2,4,3,4,4,1
1,0,200,4,4,4,3,3,3,3,0
0,0,400,5,3,4,4,4,3,5,0
1,0,175,3,4,5,4,3,4,4,1
0,0,230,5,4,2,5,4,4,5,0
0,1,250,4,4,4,4,3,3,1,1
0,0,170,4,5,3,4,4,4,4,1
0,1,220,3,3,3,3,3,3,3,0
0,1,304,4,5,4,5,2,4,3,0
1,0,180,3,3,3,3,3,4,4,0
1,0,200,4,4,4,5,5,5,5,0
0,0,190,3,3,2,3,3,3,4,0
0,0,200,4,4,4,4,4,4,3,0
0,0,180,4,3,2,3,4,3,5,0
0,0,175,5,4,4,3,3,3,4,1
0,0,200,3,3,3,3,3,3,5,0
0,0,230,4,4,4,4,4,4,4,0
1,0,230,3,2,2,2,3,2,3,1
0,0,275,4,2,2,2,2,2,2,1
0,0,208,5,3,5,5,3,4,5,0
1,0,250,4,4,3,4,4,4,5,0
0,0,188,4,4,4,2,3,4,3,0
0,1,250,2,4,2,4,2,3,3,0
1,0,190,5,5,5,5,5,4,3,0
1,0,250,5,5,4,5,5,5,5,0
0,0,190,5,5,5,5,5,5,2,0
0,0,250,5,5,5,5,4,4,4,0
0,0,270,5,4,1,1,3,2,3,1
0,0,250,4,4,4,4,2,4,1,0
0,0,360,4,3,3,3,3,4,5,0
0,0,220,3,4,3,5,3,4,4,0
0,0,180,4,5,4,4,5,4,4,0
0,0,200,4,3,2,2,4,3,4,0
1,0,400,3,5,5,5,4,5,5,0
0,0,200,4,4,4,4,4,4,4,0
1,0,180,5,5,5,5,4,4,4,0
0,0,249,5,4,4,4,4,4,4,0
0,0,400,3,3,4,3,2,3,4,0
0,0,180,4,3,4,3,3,3,2,1
0,0,218,4,3,3,4,4,3,4,0
0,0,180,2,2,1,2,3,2,5,1
0,0,190,5,3,4,3,3,3,3,0
0,0,230,3,3,3,3,3,2,1,1
0,1,290,4,4,4,3,3,4,4,0
0,1,175,4,4,4,3,2,4,4,1
0,1,350,4,5,4,4,4,4,4,0
0,0,400,4,4,4,3,3,3,4,0
0,0,270,5,5,5,5,5,5,5,0
0,0,230,4,4,2,4,3,4,5,0
0,0,330,3,4,5,4,2,3,4,1
0,1,360,4,4,4,2,3,4,4,0
0,1,295,5,4,4,4,4,4,4,0
0,1,260,4,5,4,4,4,4,1,0
0,0,200,5,3,3,3,3,3,3,0
0,1,230,2,3,2,2,3,3,2,1
0,0,170,5,2,1,4,3,2,4,1
1,0,170,4,5,5,5,5,4,3,0
0,1,233,4,4,4,4,3,4,1,0
0,0,170,5,4,3,3,4,3,4,0
1,0,300,4,4,4,2,3,4,4,0
0,1,200,3,4,5,3,3,4,2,0
0,0,200,3,4,4,3,3,3,4,0
0,0,300,5,4,5,3,4,4,3,0
0,0,230,4,5,3,5,3,4,3,0
1,1,240,5,5,5,3,3,3,3,0
1,1,360,4,4,4,4,4,4,4,0
0,0,173,3,3,4,2,2,3,2,1
0,0,160,5,5,5,5,5,5,5,0
0,1,210,4,5,5,4,3,4,5,0
1,0,181,3,3,3,4,1,3,2,1
0,0,210,5,4,5,5,4,4,3,0
1,0,270,4,4,5,4,4,5,3,0
0,1,375,4,4,4,4,4,4,2,0
0,1,200,3,3,4,2,3,3,3,1
0,0,200,3,1,3,2,2,1,1,1
0,0,200,3,4,4,3,3,4,3,0
0,1,458,4,3,5,3,3,4,1,0
0,0,266,5,4,2,3,5,4,1,0
1,0,240,5,5,5,5,5,5,4,0
1,1,260,4,4,4,4,4,3,1,0
0,0,195,3,4,4,2,3,3,5,0
0,0,270,4,4,5,3,4,4,3,0
1,1,180,5,4,5,3,4,4,4,0
0,0,300,4,4,4,4,3,4,4,0
0,1,260,5,4,4,5,4,4,4,0
0,0,170,4,4,2,4,3,3,1,1
0,0,355,5,5,5,4,3,5,4,0
0,0,280,4,3,2,3,2,2,3,1
0,0,440,5,4,5,4,4,4,2,0
0,0,430,4,4,4,3,2,4,4,0
1,0,170,3,3,4,3,3,4,4,0
0,0,341,4,4,4,3,4,4,3,1
0,0,280,4,4,4,4,3,4,4,0
0,1,280,4,3,5,3,3,4,2,0
0,1,300,4,4,4,3,3,3,4,1
0,1,260,3,3,3,2,3,3,3,0
0,0,300,4,3,3,3,3,3,3,0
0,1,190,4,5,4,5,4,5,3,0
0,0,230,4,4,3,4,3,4,3,0
0,0,220,5,5,5,3,1,4,3,0
0,1,250,4,4,4,5,4,4,4,0
0,0,466,5,5,3,5,5,5,5,0
0,0,158,3,4,4,4,3,4,5,1
0,0,180,2,4,4,4,3,3,4,0
0,1,200,3,3,1,2,1,1,3,1
0,0,200,5,5,5,5,5,5,5,0
0,1,230,3,2,2,2,2,2,3,0
0,0,200,3,3,3,3,2,3,3,0
0,0,350,3,4,4,3,3,4,3,0
0,0,300,4,4,4,5,4,4,4,0
0,0,333,4,4,5,4,3,4,4,0
0,1,185,2,4,4,4,2,4,4,0
0,1,230,4,4,5,3,5,4,5,0
0,0,275,3,5,4,4,3,4,2,1
0,1,200,5,4,5,4,4,4,2,0
0,0,300,5,3,4,3,3,4,3,0
0,0,350,5,5,5,5,3,5,5,0
1,0,269,3,4,5,4,3,4,4,0
0,0,230,3,4,5,5,3,4,4,1
0,0,200,4,4,4,5,4,4,5,0
0,0,180,4,4,3,4,4,4,3,0
0,0,287,3,3,3,4,3,2,3,0
0,0,220,4,3,3,4,3,3,3,0
0,0,340,4,2,4,3,4,3,2,1
0,1,400,4,4,3,4,4,4,4,0
0,1,250,4,4,4,4,4,3,5,1
0,0,333,3,3,3,3,3,3,3,0
1,0,160,5,5,5,5,5,5,5,0
0,0,350,4,4,2,2,1,3,2,1
0,0,225,1,1,3,2,2,1,1,0
0,0,290,5,5,5,4,3,4,4,0
0,0,190,3,3,3,3,3,4,2,0
0,0,170,3,3,4,4,4,3,5,0
0,0,190,5,5,5,4,4,4,1,0
0,1,310,5,4,5,5,4,4,2,0
0,1,230,4,4,4,5,5,4,3,0
0,0,225,4,4,4,4,4,4,3,0
0,0,270,1,3,2,2,2,2,4,1
0,0,210,4,4,4,4,4,4,4,0
0,0,220,5,5,3,4,3,4,3,0
0,0,300,4,4,4,4,4,4,1,0
0,0,300,5,5,5,5,5,5,5,0
0,0,310,4,4,4,4,3,4,4,0
0,0,260,4,4,5,4,4,4,5,0
0,0,170,4,4,5,4,4,4,4,0
0,0,250,3,3,3,3,3,3,3,0
1,0,300,4,2,4,4,4,3,2,0
0,0,320,5,4,4,4,5,4,4,0
0,0,240,4,4,5,5,3,5,4,1
0,0,300,4,4,4,4,4,4,4,0
0,0,295,5,5,5,5,5,5,2,0
0,0,200,4,3,5,4,3,4,4,0
0,0,200,4,3,2,3,3,3,5,0
0,0,230,3,3,3,3,3,4,4,0
0,0,370,4,4,3,4,4,4,3,0
0,0,250,5,5,5,5,5,5,5,0
0,0,400,3,3,2,3,3,3,3,0
0,0,260,4,4,4,2,4,2,4,1
0,1,200,4,3,4,4,3,4,4,0
1,0,200,4,3,3,4,4,4,4,0
0,1,350,5,4,3,4,4,4,4,0
0,0,375,5,5,5,5,5,5,5,0
0,1,400,4,4,2,4,2,4,3,0
0,0,330,4,3,3,3,3,2,2,0
1,0,230,1,4,2,3,1,3,1,1
1,0,230,5,4,5,4,3,5,5,0
0,0,320,4,4,4,4,4,4,4,0
0,0,230,5,4,3,2,2,2,4,1
0,0,308,5,5,5,5,5,5,5,0
0,0,290,4,4,5,5,4,4,2,0
0,1,280,5,4,4,3,3,4,2,1
0,0,200,3,4,3,4,3,4,5,1
0,0,250,4,4,3,4,4,4,3,0
0,0,213,4,4,5,3,4,3,5,0
0,0,300,4,4,3,3,3,3,1,1
0,0,167,5,5,3,5,4,4,5,0
0,0,250,4,4,3,3,3,4,5,0
0,0,167,3,2,3,2,2,2,1,1
0,1,200,4,2,2,1,2,2,3,1
0,0,300,5,5,5,5,4,4,4,0
0,1,250,4,4,3,4,4,4,2,0
0,0,267,5,5,5,4,5,4,4,0
0,0,175,4,3,5,2,5,4,5,1
1,1,320,4,4,2,4,4,4,4,1
0,0,410,4,4,4,3,3,4,2,0
1,0,408,4,4,4,4,4,4,4,0
0,0,200,4,3,3,3,4,4,3,0
0,0,190,5,4,2,5,4,3,3,1
0,1,220,5,4,4,3,3,4,2,0
0,0,217,3,3,2,4,3,3,3,0
0,0,270,4,4,4,4,3,4,4,0
0,1,250,3,4,3,4,4,4,4,1
0,1,200,4,5,4,5,4,5,5,0
1,0,258,5,4,5,4,2,5,1,0
0,0,280,4,4,4,4,4,4,4,1
0,0,290,3,4,2,3,2,4,3,1
1,0,230,3,3,2,2,2,3,4,1
1,1,198,4,2,5,1,3,2,1,1
1,0,190,4,4,2,4,4,3,5,0
0,1,175,4,2,2,2,2,2,1,1
0,0,220,4,4,4,4,4,3,4,0
0,1,233,4,3,1,3,3,3,4,0
0,1,333,2,4,3,3,2,3,4,1
0,0,180,4,4,4,5,3,4,5,0
1,0,170,5,5,5,4,4,5,4,1
0,1,250,4,3,4,3,3,4,5,0
0,0,200,3,3,3,3,3,3,3,0
1,0,200,3,3,3,3,3,3,3,0
0,0,240,5,5,5,5,5,5,2,0
0,0,190,3,3,3,3,4,3,3,0
1,0,274,4,3,4,4,3,3,2,0
0,0,300,3,3,3,3,3,3,2,0
0,0,200,5,5,4,5,5,5,3,0
0,0,350,5,3,3,4,4,4,4,0
0,0,180,4,3,5,5,4,4,5,0
1,1,180,3,3,5,3,3,4,3,0
0,0,180,5,4,5,4,1,2,1,1
1,1,200,4,3,3,3,3,3,1,0
0,0,210,4,4,4,3,3,3,4,1
0,1,300,4,4,4,4,3,4,3,0
0,0,250,5,5,4,5,3,4,3,0
0,0,180,5,4,3,5,3,3,1,0
1,0,190,4,3,4,4,4,4,2,0
0,0,250,4,4,3,3,3,3,3,0
0,0,250,4,3,3,3,3,4,3,0
0,0,180,3,3,3,3,3,3,3,0
1,1,210,5,4,4,3,3,4,1,0
0,0,341,4,4,2,3,4,4,1,1
1,0,283,3,4,4,4,3,4,4,0
0,0,230,5,5,5,5,5,4,3,0
0,0,250,4,4,5,5,4,4,2,1
1,0,190,3,3,2,3,3,3,2,1
0,0,330,4,4,4,3,4,4,3,0
0,0,280,4,4,4,4,4,4,4,1
0,0,180,2,4,5,4,3,4,1,1
0,0,450,4,3,2,2,3,3,2,0
1,0,300,4,5,4,4,5,5,4,0
0,0,300,4,4,4,4,4,4,4,0
0,1,220,4,3,3,2,3,3,2,0
1,0,160,4,4,4,4,2,4,2,1
0,0,200,4,5,5,5,5,4,1,0
1,0,320,5,2,3,1,4,3,2,1
1,0,180,3,3,5,4,3,4,4,0
0,0,233,3,4,2,4,3,4,4,0
0,0,250,4,4,4,4,4,4,4,0
0,0,160,5,3,4,4,5,4,3,0
0,0,250,4,4,3,4,3,4,5,0
1,0,190,5,4,4,3,3,4,4,0
1,0,215,4,4,4,4,3,3,5,1
1,0,230,4,4,4,5,3,3,4,0
0,0,189,4,5,5,4,4,4,4,1
1,1,198,3,3,2,4,2,3,3,1
0,0,253,4,5,5,5,3,5,5,0
1,0,310,5,5,5,5,5,5,5,0
1,0,320,4,4,4,4,3,4,4,0
0,0,198,3,3,3,3,3,3,3,0
1,1,230,3,3,4,4,4,5,3,0
1,0,175,4,4,4,4,3,3,5,0
0,1,320,5,4,4,4,3,4,4,1
1,1,300,4,3,3,3,3,4,2,0
0,0,220,4,3,3,3,4,4,3,0
0,1,200,4,3,4,2,4,4,4,0
0,0,200,4,5,4,3,5,4,4,0
0,0,170,5,4,4,5,3,3,4,0
1,0,200,4,4,1,4,3,3,5,0
0,0,340,5,4,5,4,4,5,4,0
0,0,230,5,5,5,5,5,5,4,0
1,0,280,5,4,4,4,4,4,4,0
0,0,260,5,4,5,4,3,4,5,0
0,0,180,5,5,5,4,4,5,5,0
0,0,171,3,3,3,2,3,3,3,0
0,0,190,5,3,5,3,1,2,2,0
0,0,220,2,3,4,2,2,3,1,0
0,0,400,4,1,3,2,2,2,2,1
0,0,260,3,3,3,3,3,3,3,0
0,0,340,4,4,4,3,3,3,5,0
0,1,330,4,4,4,5,5,5,4,0
0,0,230,4,2,2,5,3,2,2,0
0,1,320,5,5,5,4,5,5,5,0
1,1,210,4,4,4,4,4,4,2,0
1,0,200,4,4,4,5,4,4,3,0
0,0,170,2,4,4,3,1,4,4,0
1,0,316,4,4,4,3,3,4,5,0
1,1,270,5,5,5,5,3,4,4,0
0,0,200,4,4,4,4,4,4,4,0
0,0,240,3,3,3,3,3,4,3,0
0,1,236,5,4,5,4,3,3,1,1
0,1,200,2,2,2,2,2,2,3,1
0,0,210,3,3,4,4,3,3,4,1
0,0,180,3,4,3,5,3,5,5,0
1,0,160,3,3,3,2,3,3,3,0
0,0,200,4,3,2,3,3,3,3,1
0,0,200,3,3,2,2,2,2,3,1
0,0,187,2,1,2,1,2,2,3,1
0,0,230,3,3,3,3,3,3,3,0
0,0,330,3,3,3,3,3,3,4,0
1,1,400,5,4,5,4,3,5,5,0
0,0,200,5,1,3,2,2,2,5,0
0,0,223,5,5,5,5,4,4,4,0
0,0,193,4,4,5,4,4,4,5,0
0,1,292,5,4,5,3,3,4,4,0
1,1,190,4,5,5,5,4,4,3,0
0,1,290,3,2,1,2,2,2,4,1
0,0,330,5,4,5,4,3,4,4,0
0,0,233,5,5,1,4,1,4,3,0
1,0,200,4,4,4,4,4,4,4,0
0,0,160,5,4,4,5,4,4,3,0
0,0,200,3,4,4,3,3,4,3,0
0,0,270,5,5,4,5,4,4,4,0
0,0,195,3,3,3,3,3,3,3,0
0,1,300,3,3,3,3,3,3,3,0
0,0,180,4,4,4,4,4,4,4,0
1,1,180,4,4,4,4,4,3,4,0
0,0,220,4,4,3,4,5,5,1,0
0,0,185,2,3,4,3,3,3,1,0
0,0,200,4,4,4,4,4,4,4,0
1,0,350,4,4,4,3,3,4,3,0
0,1,225,4,4,4,4,4,4,3,1
1,0,300,4,4,4,4,4,4,3,0
1,0,200,2,5,5,5,1,4,3,1
1,0,200,3,4,4,2,3,3,2,1
0,1,300,4,4,4,4,4,4,4,0
0,0,283,4,4,4,3,4,4,1,1
0,1,298,3,2,3,2,3,2,3,1
0,0,292,5,5,5,5,5,5,5,0
0,0,283,5,3,4,2,3,4,3,0
0,0,260,3,2,2,3,3,2,1,0
0,0,280,4,3,4,2,2,3,3,0
1,1,400,4,4,4,4,4,4,4,0
0,0,375,4,4,3,4,2,3,1,0
0,0,310,3,4,3,4,3,2,4,1
0,0,200,5,4,5,4,3,4,2,0
0,0,350,4,4,4,4,4,4,4,0
0,1,250,3,4,4,4,4,4,5,0
1,0,220,4,4,4,3,4,4,4,0
0,0,300,3,3,2,3,3,3,3,0
1,1,240,3,3,3,3,3,3,3,1
0,0,260,3,4,3,5,4,4,2,0
1,0,160,2,3,5,3,1,3,1,0
1,0,350,4,4,4,4,4,4,4,0
0,1,250,3,3,4,3,3,3,2,1
0,0,333,4,4,4,4,4,4,4,0
0,0,300,4,4,4,4,4,4,1,0
0,0,230,2,3,5,5,4,3,5,1
0,0,255,4,3,2,4,2,3,3,1
1,0,180,4,4,4,4,4,3,1,0
